MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,15,63.66,23563.03,1,4.24,2.84,529,2245.04,15
10002,Chinatown/Lower East Side,Manhattan,72,93.8,76755.41,1,1.3,1.55,4571,5955.28,71
10003,East Village/Gramercy/Greenwich Village,Manhattan,31,57.62,53801.62,1,1.86,0.55,5660,10520.13,31
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,0.67,149,4081.51,1
10005,Financial District,Manhattan,12,142.92,8396.11,0,0.0,2.38,505,6014.69,12
10006,Financial District,Manhattan,5,144.6,3457.77,0,0.0,4.03,124,3586.13,5
10007,TriBeCa,Manhattan,3,36.36,8249.73,0,0.0,0.75,400,4848.64,3
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,31,52.77,58747.99,0,0.0,0.73,4242,7220.67,31
10010,Flatiron/Gramercy/Kips Bay,Manhattan,32,98.85,32371.86,0,0.0,1.18,2707,8362.2,32
10011,Chelsea,Manhattan,38,76.77,49500.52,1,2.02,1.13,3376,6820.13,38
10012,Greenwich Village/SoHo,Manhattan,27,112.59,23981.2,0,0.0,1.09,2477,10328.92,27
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,16,55.11,29031.09,0,0.0,0.72,2226,7667.64,16
10014,Hudson Square/Meatpacking District/West Village,Manhattan,14,45.1,31043.16,0,0.0,0.63,2216,7138.45,14
10016,Kips Bay/Murray Hill/NoMad,Manhattan,47,89.48,52524.35,1,1.9,1.55,2966,5646.9,46
10017,East Midtown/Murray Hill,Manhattan,4,24.8,16127.22,0,0.0,0.49,817,5065.97,4
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-32,-335.73,9531.44,0,0.0,2.89,-1106,-11603.7,-32
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,26,63.99,40631.45,0,0.0,0.93,2810,6915.83,26
10021,Lenox Hill/Upper East Side,Manhattan,26,58.86,44175.61,1,2.26,0.97,2694,6098.39,26
10022,East Midtown,Manhattan,15,49.45,30334.8,0,0.0,1.02,1465,4829.44,15
10023,Lincoln Square,Manhattan,29,48.11,60274.81,-1,-1.66,0.83,3490,5790.15,29
10024,Upper West Side,Manhattan,40,69.76,57337.68,0,0.0,0.99,4042,7049.47,40
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,70,75.81,92333.47,2,2.17,0.98,7239,7840.06,71
10026,Central Harlem (South),Manhattan,41,105.08,39018.03,1,2.56,1.77,2312,5925.47,41
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,41,64.43,63631.04,0,0.0,0.88,4452,6996.59,39
10028,Upper East Side/Yorkville,Manhattan,28,56.96,49155.08,1,2.03,1.08,2597,5283.28,28
10029,East Harlem,Manhattan,96,121.76,78841.52,1,1.27,2.17,4519,5731.75,98
10030,Central Harlem (North),Manhattan,18,61.39,29321.91,1,3.41,1.22,1477,5037.19,18
10031,Hamilton Heights/West Harlem,Manhattan,79,130.46,60556.93,0,0.0,2.79,2904,4795.49,81
10032,Washington Heights (South),Manhattan,77,125.22,61492.57,1,1.63,2.59,2971,4831.48,77
10033,Washington Heights (North)/Washington Heights (South),Manhattan,70,118.22,59210.43,0,0.0,2.21,3126,5279.48,69
10034,Inwood/Washington Heights (North),Manhattan,56,130.01,43073.65,1,2.32,2.87,1950,4527.13,56
10035,East Harlem,Manhattan,33,95.86,34426.65,0,0.0,1.73,1907,5539.31,33
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,21,80.12,26211.25,0,0.0,1.12,1883,7183.94,21
10037,Central Harlem (North)/East Harlem,Manhattan,23,111.38,20649.62,1,4.84,3.09,744,3602.97,23
10038,Chinatown/Financial District,Manhattan,31,140.6,22047.96,0,0.0,2.27,1364,6186.51,31
10039,Central Harlem (North)/Washington Heights (South),Manhattan,36,136.07,26457.52,2,7.56,2.69,1340,5064.72,36
10040,Washington Heights (North),Manhattan,67,149.53,44808.28,1,2.23,2.59,2583,5764.56,67
10044,Roosevelt Island,Manhattan,4,34.19,11700.29,0,0.0,0.57,706,6034.04,4
10065,Lenox Hill/Upper East Side,Manhattan,14,48.17,29061.49,0,0.0,0.73,1919,6603.24,14
10069,Lincoln Square,Manhattan,7,110.44,6338.13,0,0.0,1.1,636,10034.51,7
10075,Lenox Hill/Upper East Side,Manhattan,8,33.85,23634.14,0,0.0,0.5,1593,6740.25,8
10128,Upper East Side/Yorkville,Manhattan,23,37.49,61351.93,0,0.0,0.61,3963,6459.45,24
10280,Battery Park City,Manhattan,2,20.79,9618.7,0,0.0,0.38,523,5437.33,2
10282,Battery Park City,Manhattan,1,18.13,5515.44,0,0.0,0.38,263,4768.43,1
10301,Silver Lake/St. George,Staten Island,51,128.74,39613.55,1,2.52,2.77,1839,4642.35,51
10302,Elm Park,Staten Island,13,69.24,18773.99,0,0.0,1.88,693,3691.28,13
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,20,76.24,26231.66,0,0.0,1.95,1025,3907.49,20
10304,New Dorp/Todt Hill,Staten Island,64,150.77,42448.71,1,2.36,3.2,1998,4706.86,64
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,40,93.98,42560.99,1,2.35,2.72,1469,3451.52,40
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,45,83.82,53685.66,1,1.86,1.9,2312,4306.55,44
10307,Tottenville,Staten Island,8,52.58,15214.56,0,0.0,1.62,493,3240.32,8
10308,Great Kills,Staten Island,24,80.98,29635.33,0,0.0,2.07,1158,3907.5,24
10309,Charleston/Prince's Bay/Woodrow,Staten Island,22,66.66,33004.98,1,3.03,1.75,1256,3805.49,22
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,26,108.92,23870.96,0,0.0,2.59,1002,4197.57,26
10312,Annadale/Rossville,Staten Island,45,74.62,60304.33,0,0.0,1.82,2422,4016.3,44
10314,Bloomfield/Freshkills Park,Staten Island,90,99.08,90834.29,1,1.1,2.32,3871,4261.61,90
