MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,13,55.17,23563.03,1,4.24,0.8,1635,6938.84,13
10002,Chinatown/Lower East Side,Manhattan,51,66.44,76755.41,0,0.0,1.43,3568,4648.53,51
10003,East Village/Gramercy/Greenwich Village,Manhattan,57,105.94,53801.62,-1,-1.86,1.8,3171,5893.87,57
10004,Financial District,Manhattan,9,246.53,3650.61,0,0.0,3.21,280,7669.95,9
10005,Financial District,Manhattan,12,142.92,8396.11,0,0.0,2.22,540,6431.55,12
10006,Financial District,Manhattan,4,115.68,3457.77,0,0.0,2.07,193,5581.63,4
10007,TriBeCa,Manhattan,7,84.85,8249.73,0,0.0,1.25,562,6812.34,7
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,56,95.32,58747.99,0,0.0,1.72,3253,5537.21,56
10010,Flatiron/Gramercy/Kips Bay,Manhattan,30,92.67,32371.86,0,0.0,1.43,2098,6480.94,30
10011,Chelsea,Manhattan,28,56.57,49500.52,-1,-2.02,0.86,3127,6317.11,27
10012,Greenwich Village/SoHo,Manhattan,27,112.59,23981.2,0,0.0,2.0,1353,5641.92,27
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,21,72.34,29031.09,1,3.44,0.96,2186,7529.86,21
10014,Hudson Square/Meatpacking District/West Village,Manhattan,29,93.42,31043.16,0,0.0,1.41,2056,6623.04,29
10016,Kips Bay/Murray Hill/NoMad,Manhattan,52,99.0,52524.35,-1,-1.9,1.61,3236,6160.95,52
10017,East Midtown/Murray Hill,Manhattan,11,68.21,16127.22,0,0.0,1.16,949,5884.46,11
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-6,-62.95,9531.44,1,10.49,-1.0,602,6315.94,-6
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,41,100.91,40631.45,0,0.0,1.59,2705,6657.4,43
10021,Lenox Hill/Upper East Side,Manhattan,52,117.71,44175.61,0,0.0,1.89,2698,6107.44,51
10022,East Midtown,Manhattan,25,82.41,30334.8,1,3.3,1.25,1995,6576.61,25
10023,Lincoln Square,Manhattan,49,81.29,60274.81,0,0.0,1.5,3337,5536.31,50
10024,Upper West Side,Manhattan,53,92.43,57337.68,0,0.0,1.4,3860,6732.05,54
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,81,87.73,92333.47,2,2.17,1.28,6319,6843.67,81
10026,Central Harlem (South),Manhattan,41,105.08,39018.03,1,2.56,2.13,1927,4938.74,41
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,50,78.58,63631.04,0,0.0,1.56,3202,5032.14,50
10028,Upper East Side/Yorkville,Manhattan,38,77.31,49155.08,0,0.0,1.43,2666,5423.65,38
10029,East Harlem,Manhattan,62,78.64,78841.52,-1,-1.27,1.85,3353,4252.84,62
10030,Central Harlem (North),Manhattan,22,75.03,29321.91,1,3.41,1.59,1384,4720.02,22
10031,Hamilton Heights/West Harlem,Manhattan,62,102.38,60556.93,2,3.3,2.58,2439,4027.62,63
10032,Washington Heights (South),Manhattan,66,107.33,61492.57,0,0.0,2.59,2583,4200.51,67
10033,Washington Heights (North)/Washington Heights (South),Manhattan,68,114.84,59210.43,1,1.69,2.66,2593,4379.3,69
10034,Inwood/Washington Heights (North),Manhattan,28,65.0,43073.65,0,0.0,1.73,1622,3765.64,28
10035,East Harlem,Manhattan,27,78.43,34426.65,2,5.81,1.43,1894,5501.55,27
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,31,118.27,26211.25,0,0.0,1.81,1709,6520.1,31
10037,Central Harlem (North)/East Harlem,Manhattan,20,96.85,20649.62,0,0.0,2.28,879,4256.74,20
10038,Chinatown/Financial District,Manhattan,23,104.32,22047.96,0,0.0,1.51,1528,6930.35,23
10039,Central Harlem (North)/Washington Heights (South),Manhattan,16,60.47,26457.52,0,0.0,1.5,1065,4025.32,16
10040,Washington Heights (North),Manhattan,55,122.75,44808.28,1,2.23,2.73,2013,4492.47,55
10044,Roosevelt Island,Manhattan,6,51.28,11700.29,0,0.0,1.21,495,4230.66,6
10065,Lenox Hill/Upper East Side,Manhattan,32,110.11,29061.49,0,0.0,1.62,1973,6789.05,32
10069,Lincoln Square,Manhattan,4,63.11,6338.13,0,0.0,0.88,456,7194.55,4
10075,Lenox Hill/Upper East Side,Manhattan,29,122.7,23634.14,0,0.0,1.91,1521,6435.61,29
10128,Upper East Side/Yorkville,Manhattan,33,53.79,61351.93,0,0.0,0.9,3560,5802.59,32
10280,Battery Park City,Manhattan,3,31.19,9618.7,0,0.0,0.62,485,5042.26,3
10282,Battery Park City,Manhattan,1,18.13,5515.44,-1,-18.13,0.36,281,5094.79,1
10301,Silver Lake/St. George,Staten Island,54,136.32,39613.55,1,2.52,3.14,1720,4341.95,54
10302,Elm Park,Staten Island,23,122.51,18773.99,0,0.0,3.01,763,4064.13,23
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,12,45.75,26231.66,0,0.0,1.25,962,3667.32,12
10304,New Dorp/Todt Hill,Staten Island,59,138.99,42448.71,-1,-2.36,3.39,1772,4174.45,60
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,59,138.62,42560.99,0,0.0,3.44,1713,4024.81,59
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,92,171.37,53685.66,0,0.0,3.75,2455,4572.92,92
10307,Tottenville,Staten Island,27,177.46,15214.56,0,0.0,4.68,577,3792.42,27
10308,Great Kills,Staten Island,53,178.84,29635.33,0,0.0,4.86,1090,3678.04,53
10309,Charleston/Prince's Bay/Woodrow,Staten Island,62,187.85,33004.98,0,0.0,4.59,1352,4096.35,62
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,56,234.59,23870.96,1,4.19,5.26,1064,4457.3,56
10312,Annadale/Rossville,Staten Island,97,160.85,60304.33,0,0.0,3.84,2498,4142.32,96
10314,Bloomfield/Freshkills Park,Staten Island,136,149.72,90834.29,2,2.2,3.53,3849,4237.39,136
10451,Concourse/Melrose,Bronx,62,129.93,47718.77,2,4.19,3.03,2043,4281.33,62
10452,Concourse/Highbridge,Bronx,133,172.65,77035.04,1,1.3,4.36,3075,3991.69,134
10453,Morris Heights/Mount Hope/University Heights,Bronx,97,119.48,81184.04,-1,-1.23,3.01,3225,3972.46,97
10454,Mott Haven/Port Morris,Bronx,19,49.71,38223.41,1,2.62,1.3,1463,3827.5,19
10455,Mott Haven,Bronx,39,92.47,42174.38,0,0.0,2.44,1596,3784.29,39
10456,Claremont/Morrisania,Bronx,89,95.25,93441.91,2,2.14,2.36,3777,4042.08,89
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,58,77.66,74685.06,0,0.0,2.09,2778,3719.62,58
10458,Belmont/Fordham University/Kingsbridge,Bronx,92,109.78,83807.74,3,3.58,2.54,3580,4271.68,91
10459,Charlotte Gardens/Hunts Point,Bronx,63,130.29,48354.56,1,2.07,2.9,2176,4500.09,63
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,48,79.9,60073.25,3,4.99,2.07,2268,3775.39,47
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,63,127.33,49479.56,0,0.0,3.01,2125,4294.7,64
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,96,124.14,77332.41,2,2.59,2.99,3172,4101.77,95
