MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,19,80.63,23563.03,1,4.24,3.49,544,2308.7,19
10002,Chinatown/Lower East Side,Manhattan,98,127.68,76755.41,1,1.3,2.15,4519,5887.53,97
10003,East Village/Gramercy/Greenwich Village,Manhattan,22,40.89,53801.62,1,1.86,0.4,5231,9722.76,21
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,0.66,152,4163.69,1
10005,Financial District,Manhattan,16,190.56,8396.11,0,0.0,3.09,518,6169.52,16
10006,Financial District,Manhattan,6,173.52,3457.77,0,0.0,4.88,123,3557.21,6
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,0.5,402,4872.89,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,43,73.19,58747.99,0,0.0,1.0,4212,7169.61,42
10010,Flatiron/Gramercy/Kips Bay,Manhattan,28,86.49,32371.86,0,0.0,1.08,2600,8031.67,28
10011,Chelsea,Manhattan,32,64.65,49500.52,1,2.02,0.96,3324,6715.08,32
10012,Greenwich Village/SoHo,Manhattan,28,116.76,23981.2,0,0.0,1.25,2237,9328.14,28
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,21,72.34,29031.09,0,0.0,0.99,2119,7299.07,21
10014,Hudson Square/Meatpacking District/West Village,Manhattan,16,51.54,31043.16,0,0.0,0.72,2220,7151.33,16
10016,Kips Bay/Murray Hill/NoMad,Manhattan,39,74.25,52524.35,1,1.9,1.3,2996,5704.02,39
10017,East Midtown/Murray Hill,Manhattan,6,37.2,16127.22,0,0.0,0.66,906,5617.83,6
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-27,-283.27,9531.44,0,0.0,2.64,-1024,-10743.39,-27
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,30,73.83,40631.45,0,0.0,1.1,2826,6955.2,31
10021,Lenox Hill/Upper East Side,Manhattan,19,43.01,44175.61,1,2.26,0.7,2726,6170.83,19
10022,East Midtown,Manhattan,21,69.23,30334.8,1,3.3,1.35,1552,5116.24,21
10023,Lincoln Square,Manhattan,38,63.04,60274.81,-1,-1.66,1.11,3430,5690.6,38
