MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,30,127.32,23563.03,1,4.24,1.54,1943,8245.97,30
10002,Chinatown/Lower East Side,Manhattan,120,156.34,76755.41,3,3.91,2.89,4147,5402.88,120
10003,East Village/Gramercy/Greenwich Village,Manhattan,29,53.9,53801.62,0,0.0,0.9,3223,5990.53,29
10004,Financial District,Manhattan,6,164.36,3650.61,0,0.0,2.86,210,5752.46,6
10005,Financial District,Manhattan,15,178.65,8396.11,0,0.0,2.64,569,6776.95,15
10006,Financial District,Manhattan,6,173.52,3457.77,0,0.0,2.6,231,6680.61,6
10007,TriBeCa,Manhattan,5,60.61,8249.73,0,0.0,0.93,537,6509.3,5
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,68,115.75,58747.99,0,0.0,1.89,3656,6223.19,69
10010,Flatiron/Gramercy/Kips Bay,Manhattan,25,77.23,32371.86,0,0.0,1.23,2034,6283.23,25
10011,Chelsea,Manhattan,55,111.11,49500.52,2,4.04,1.62,3401,6870.63,55
10012,Greenwich Village/SoHo,Manhattan,21,87.57,23981.2,0,0.0,1.46,1443,6017.21,21
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,27,93.0,29031.09,0,0.0,1.26,2135,7354.18,27
10014,Hudson Square/Meatpacking District/West Village,Manhattan,33,106.3,31043.16,1,3.22,1.48,2223,7161.0,33
10016,Kips Bay/Murray Hill/NoMad,Manhattan,57,108.52,52524.35,0,0.0,1.53,3649,6947.25,56
10017,East Midtown/Murray Hill,Manhattan,11,68.21,16127.22,0,0.0,1.07,1028,6374.32,11
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,23,241.31,9531.44,0,0.0,2.26,1017,10669.95,23
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,35,86.14,40631.45,0,0.0,1.18,2973,7316.99,35
10021,Lenox Hill/Upper East Side,Manhattan,27,61.12,44175.61,-1,-2.26,0.85,3182,7203.07,27
10022,East Midtown,Manhattan,21,69.23,30334.8,2,6.59,1.04,2019,6655.72,21
10023,Lincoln Square,Manhattan,38,63.04,60274.81,1,1.66,1.03,3588,5952.74,37
10024,Upper West Side,Manhattan,43,74.99,57337.68,3,5.23,1.19,3614,6303.01,43
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,59,63.9,92333.47,5,5.42,1.04,5689,6161.36,59
10026,Central Harlem (South),Manhattan,37,94.83,39018.03,0,0.0,1.91,1937,4964.37,37
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,51,80.15,63631.04,2,3.14,1.51,3373,5300.87,51
10028,Upper East Side/Yorkville,Manhattan,30,61.03,49155.08,2,4.07,1.09,2759,5612.85,30
10029,East Harlem,Manhattan,70,88.79,78841.52,3,3.81,1.49,4710,5974.01,70
10030,Central Harlem (North),Manhattan,32,109.13,29321.91,2,6.82,2.42,1321,4505.16,32
10031,Hamilton Heights/West Harlem,Manhattan,58,95.78,60556.93,3,4.95,1.96,2958,4884.66,58
10032,Washington Heights (South),Manhattan,74,120.34,61492.57,2,3.25,2.3,3211,5221.77,74
10033,Washington Heights (North)/Washington Heights (South),Manhattan,55,92.89,59210.43,2,3.38,1.98,2776,4688.36,55
10034,Inwood/Washington Heights (North),Manhattan,64,148.58,43073.65,1,2.32,2.92,2190,5084.31,64
10035,East Harlem,Manhattan,56,162.66,34426.65,7,20.33,2.62,2134,6198.69,56
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,39,148.79,26211.25,1,3.82,2.04,1909,7283.13,39
10037,Central Harlem (North)/East Harlem,Manhattan,16,77.48,20649.62,0,0.0,1.42,1128,5462.57,16
10038,Chinatown/Financial District,Manhattan,17,77.1,22047.96,2,9.07,1.33,1282,5814.6,17
10039,Central Harlem (North)/Washington Heights (South),Manhattan,45,170.08,26457.52,1,3.78,3.27,1378,5208.35,45
10040,Washington Heights (North),Manhattan,64,142.83,44808.28,0,0.0,2.64,2424,5409.71,64
