MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,13,55.17,23563.03,1,4.24,0.78,1666,7070.4,13
10002,Chinatown/Lower East Side,Manhattan,64,83.38,76755.41,0,0.0,1.83,3613,4707.16,66
10003,East Village/Gramercy/Greenwich Village,Manhattan,59,109.66,53801.62,0,0.0,1.95,3075,5715.44,60
10004,Financial District,Manhattan,9,246.53,3650.61,0,0.0,3.44,262,7176.88,9
10005,Financial District,Manhattan,14,166.74,8396.11,0,0.0,2.48,565,6729.31,14
10006,Financial District,Manhattan,3,86.76,3457.77,0,0.0,1.55,194,5610.55,3
10007,TriBeCa,Manhattan,9,109.09,8249.73,0,0.0,1.65,544,6594.16,9
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,49,83.41,58747.99,0,0.0,1.57,3117,5305.71,49
10010,Flatiron/Gramercy/Kips Bay,Manhattan,29,89.58,32371.86,0,0.0,1.25,2323,7175.99,29
10011,Chelsea,Manhattan,40,80.81,49500.52,-1,-2.02,1.21,3227,6519.12,39
10012,Greenwich Village/SoHo,Manhattan,37,154.29,23981.2,0,0.0,2.54,1455,6067.25,37
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,20,68.89,29031.09,1,3.44,1.03,1949,6713.49,20
10014,Hudson Square/Meatpacking District/West Village,Manhattan,35,112.75,31043.16,-1,-3.22,1.61,2175,7006.37,35
10016,Kips Bay/Murray Hill/NoMad,Manhattan,64,121.85,52524.35,-1,-1.9,1.91,3352,6381.8,64
10017,East Midtown/Murray Hill,Manhattan,13,80.61,16127.22,0,0.0,1.25,1039,6442.52,13
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,14,146.88,9531.44,1,10.49,2.28,614,6441.84,14
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,39,95.98,40631.45,0,0.0,1.4,2778,6837.07,39
10021,Lenox Hill/Upper East Side,Manhattan,50,113.18,44175.61,0,0.0,1.73,2898,6560.18,50
10022,East Midtown,Manhattan,20,65.93,30334.8,1,3.3,1.05,1908,6289.81,20
10023,Lincoln Square,Manhattan,54,89.59,60274.81,0,0.0,1.53,3597,5967.67,55
10024,Upper West Side,Manhattan,58,101.16,57337.68,0,0.0,1.45,4000,6976.22,58
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,87,94.22,92333.47,2,2.17,1.38,6213,6728.87,86
10026,Central Harlem (South),Manhattan,39,99.95,39018.03,1,2.56,2.07,1932,4951.56,40
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,43,67.58,63631.04,2,3.14,1.47,3061,4810.55,45
10028,Upper East Side/Yorkville,Manhattan,38,77.31,49155.08,0,0.0,1.31,2829,5755.25,37
10029,East Harlem,Manhattan,66,83.71,78841.52,0,0.0,1.91,3412,4327.67,65
10030,Central Harlem (North),Manhattan,23,78.44,29321.91,1,3.41,1.81,1268,4324.41,23
10031,Hamilton Heights/West Harlem,Manhattan,71,117.25,60556.93,2,3.3,2.95,2442,4032.57,72
10032,Washington Heights (South),Manhattan,65,105.7,61492.57,-1,-1.63,2.65,2495,4057.4,66
10033,Washington Heights (North)/Washington Heights (South),Manhattan,76,128.36,59210.43,0,0.0,3.07,2479,4186.76,76
10034,Inwood/Washington Heights (North),Manhattan,44,102.15,43073.65,0,0.0,2.62,1682,3904.94,44
10035,East Harlem,Manhattan,29,84.24,34426.65,-1,-2.9,1.77,1642,4769.56,29
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,32,122.08,26211.25,0,0.0,1.84,1740,6638.37,32
10037,Central Harlem (North)/East Harlem,Manhattan,14,67.8,20649.62,0,0.0,1.63,857,4150.2,14
10038,Chinatown/Financial District,Manhattan,28,127.0,22047.96,0,0.0,1.81,1547,7016.52,28
10039,Central Harlem (North)/Washington Heights (South),Manhattan,21,79.37,26457.52,0,0.0,2.04,1029,3889.25,21
10040,Washington Heights (North),Manhattan,57,127.21,44808.28,0,0.0,2.87,1988,4436.68,57
10044,Roosevelt Island,Manhattan,6,51.28,11700.29,0,0.0,1.28,470,4016.99,6
10065,Lenox Hill/Upper East Side,Manhattan,30,103.23,29061.49,0,0.0,1.44,2081,7160.68,30
10069,Lincoln Square,Manhattan,4,63.11,6338.13,0,0.0,0.8,497,7841.43,4
10075,Lenox Hill/Upper East Side,Manhattan,27,114.24,23634.14,1,4.23,1.67,1613,6824.87,27
10128,Upper East Side/Yorkville,Manhattan,38,61.94,61351.93,0,0.0,1.07,3725,6071.53,40
10280,Battery Park City,Manhattan,4,41.59,9618.7,0,0.0,0.78,513,5333.36,4
10282,Battery Park City,Manhattan,1,18.13,5515.44,-1,-18.13,0.34,294,5330.49,1
10301,Silver Lake/St. George,Staten Island,59,148.94,39613.55,1,2.52,3.34,1797,4536.33,60
10302,Elm Park,Staten Island,28,149.14,18773.99,0,0.0,3.87,724,3856.4,28
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,24,91.49,26231.66,0,0.0,2.36,1018,3880.81,24
10304,New Dorp/Todt Hill,Staten Island,60,141.35,42448.71,0,0.0,3.19,1883,4435.94,60
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,82,192.66,42560.99,0,0.0,4.32,1898,4459.48,82
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,105,195.58,53685.66,0,0.0,4.13,2519,4692.13,104
10307,Tottenville,Staten Island,37,243.19,15214.56,0,0.0,5.74,645,4239.36,37
10308,Great Kills,Staten Island,55,185.59,29635.33,0,0.0,4.53,1214,4096.46,55
10309,Charleston/Prince's Bay/Woodrow,Staten Island,53,160.58,33004.98,0,0.0,3.7,1433,4341.77,53
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,57,238.78,23870.96,1,4.19,5.46,1044,4373.51,57
10312,Annadale/Rossville,Staten Island,108,179.09,60304.33,1,1.66,4.18,2608,4324.73,109
10314,Bloomfield/Freshkills Park,Staten Island,150,165.14,90834.29,2,2.2,3.78,3993,4395.92,151
10451,Concourse/Melrose,Bronx,60,125.74,47718.77,1,2.1,3.08,1982,4153.5,61
10452,Concourse/Highbridge,Bronx,121,157.07,77035.04,0,0.0,4.14,2920,3790.48,121
10453,Morris Heights/Mount Hope/University Heights,Bronx,110,135.49,81184.04,1,1.23,3.68,3018,3717.48,111
10454,Mott Haven/Port Morris,Bronx,16,41.86,38223.41,1,2.62,1.07,1496,3913.83,16
10455,Mott Haven,Bronx,44,104.33,42174.38,1,2.37,2.79,1577,3739.24,44
10456,Claremont/Morrisania,Bronx,78,83.47,93441.91,0,0.0,2.23,3536,3784.17,79
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,60,80.34,74685.06,0,0.0,2.19,2694,3607.15,59
10458,Belmont/Fordham University/Kingsbridge,Bronx,102,121.71,83807.74,2,2.39,3.08,3378,4030.65,104
10459,Charlotte Gardens/Hunts Point,Bronx,61,126.15,48354.56,1,2.07,2.95,2066,4272.61,61
