MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,12,50.93,23563.03,1,4.24,0.73,1645,6981.28,12
10002,Chinatown/Lower East Side,Manhattan,57,74.26,76755.41,0,0.0,1.62,3514,4578.18,57
10003,East Village/Gramercy/Greenwich Village,Manhattan,58,107.8,53801.62,0,0.0,1.95,3028,5628.08,59
10004,Financial District,Manhattan,7,191.75,3650.61,0,0.0,2.85,246,6738.6,7
10005,Financial District,Manhattan,13,154.83,8396.11,0,0.0,2.36,550,6550.65,13
10006,Financial District,Manhattan,3,86.76,3457.77,0,0.0,1.55,194,5610.55,3
10007,TriBeCa,Manhattan,9,109.09,8249.73,0,0.0,1.7,529,6412.33,9
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,52,88.51,58747.99,0,0.0,1.69,3085,5251.24,52
10010,Flatiron/Gramercy/Kips Bay,Manhattan,26,80.32,32371.86,0,0.0,1.13,2296,7092.58,26
10011,Chelsea,Manhattan,39,78.79,49500.52,-1,-2.02,1.25,3191,6446.4,40
10012,Greenwich Village/SoHo,Manhattan,37,154.29,23981.2,0,0.0,2.61,1419,5917.14,37
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,20,68.89,29031.09,1,3.44,1.01,1981,6823.72,20
10014,Hudson Square/Meatpacking District/West Village,Manhattan,32,103.08,31043.16,-1,-3.22,1.5,2130,6861.41,32
10016,Kips Bay/Murray Hill/NoMad,Manhattan,61,116.14,52524.35,-1,-1.9,1.84,3315,6311.36,61
10017,East Midtown/Murray Hill,Manhattan,10,62.01,16127.22,0,0.0,0.99,1015,6293.71,10
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,14,146.88,9531.44,1,10.49,2.35,595,6242.5,14
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,36,88.6,40631.45,0,0.0,1.35,2750,6768.16,37
10021,Lenox Hill/Upper East Side,Manhattan,49,110.92,44175.61,0,0.0,1.68,2917,6603.19,49
10022,East Midtown,Manhattan,21,69.23,30334.8,1,3.3,1.11,1885,6213.99,21
10023,Lincoln Square,Manhattan,51,84.61,60274.81,0,0.0,1.47,3597,5967.67,53
10024,Upper West Side,Manhattan,57,99.41,57337.68,0,0.0,1.43,3982,6944.82,57
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,87,94.22,92333.47,2,2.17,1.39,6208,6723.46,86
10026,Central Harlem (South),Manhattan,37,94.83,39018.03,1,2.56,1.91,1935,4959.25,37
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,46,72.29,63631.04,1,1.57,1.49,3096,4865.55,46
10028,Upper East Side/Yorkville,Manhattan,35,71.2,49155.08,0,0.0,1.22,2795,5686.09,34
10029,East Harlem,Manhattan,70,88.79,78841.52,-1,-1.27,2.11,3365,4268.06,71
10030,Central Harlem (North),Manhattan,22,75.03,29321.91,1,3.41,1.7,1295,4416.49,22
10031,Hamilton Heights/West Harlem,Manhattan,69,113.94,60556.93,2,3.3,2.78,2444,4035.87,68
10032,Washington Heights (South),Manhattan,64,104.08,61492.57,-1,-1.63,2.52,2535,4122.45,64
10033,Washington Heights (North)/Washington Heights (South),Manhattan,77,130.04,59210.43,0,0.0,3.14,2487,4200.27,78
