MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,27,114.59,23563.03,3,12.73,1.41,1921,8152.6,27
10002,Chinatown/Lower East Side,Manhattan,100,130.28,76755.41,6,7.82,2.49,4021,5238.72,100
10003,East Village/Gramercy/Greenwich Village,Manhattan,39,72.49,53801.62,1,1.86,1.17,3324,6178.25,39
10004,Financial District,Manhattan,3,82.18,3650.61,0,0.0,1.38,218,5971.6,3
10005,Financial District,Manhattan,9,107.19,8396.11,0,0.0,1.8,501,5967.05,9
10006,Financial District,Manhattan,7,202.44,3457.77,0,0.0,3.0,233,6738.45,7
10007,TriBeCa,Manhattan,6,72.73,8249.73,0,0.0,1.1,547,6630.52,6
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,54,91.92,58747.99,3,5.11,1.56,3460,5889.56,54
10010,Flatiron/Gramercy/Kips Bay,Manhattan,20,61.78,32371.86,-1,-3.09,1.0,2006,6196.74,20
10011,Chelsea,Manhattan,31,62.63,49500.52,5,10.1,0.9,3437,6943.36,31
10012,Greenwich Village/SoHo,Manhattan,17,70.89,23981.2,0,0.0,1.19,1424,5937.98,17
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,29,99.89,29031.09,1,3.44,1.35,2144,7385.19,29
10014,Hudson Square/Meatpacking District/West Village,Manhattan,34,109.52,31043.16,4,12.89,1.37,2475,7972.77,34
10016,Kips Bay/Murray Hill/NoMad,Manhattan,53,100.91,52524.35,1,1.9,1.57,3368,6412.26,53
10017,East Midtown/Murray Hill,Manhattan,11,68.21,16127.22,2,12.4,1.08,1014,6287.51,11
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,32,335.73,9531.44,2,20.98,2.66,1201,12600.4,32
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,38,93.52,40631.45,-1,-2.46,1.21,3148,7747.69,38
10021,Lenox Hill/Upper East Side,Manhattan,29,65.65,44175.61,1,2.26,1.02,2857,6467.37,29
10022,East Midtown,Manhattan,27,89.01,30334.8,4,13.19,1.25,2156,7107.35,27
10023,Lincoln Square,Manhattan,32,53.09,60274.81,1,1.66,0.84,3807,6316.07,32
10024,Upper West Side,Manhattan,57,99.41,57337.68,4,6.98,1.37,4172,7276.19,57
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,85,92.06,92333.47,5,5.42,1.15,7364,7975.44,85
10026,Central Harlem (South),Manhattan,48,123.02,39018.03,8,20.5,2.47,1944,4982.31,48
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,65,102.15,63631.04,10,15.72,1.74,3744,5883.92,65
