MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,20,84.88,23563.03,1,4.24,3.82,524,2223.82,20
10002,Chinatown/Lower East Side,Manhattan,93,121.16,76755.41,1,1.3,2.07,4502,5865.38,93
10003,East Village/Gramercy/Greenwich Village,Manhattan,26,48.33,53801.62,1,1.86,0.5,5196,9657.7,26
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,0.63,159,4355.44,1
10005,Financial District,Manhattan,14,166.74,8396.11,0,0.0,2.73,512,6098.06,14
10006,Financial District,Manhattan,6,173.52,3457.77,0,0.0,4.62,130,3759.65,6
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,0.49,412,4994.1,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,41,69.79,58747.99,0,0.0,0.98,4180,7115.14,41
10010,Flatiron/Gramercy/Kips Bay,Manhattan,31,95.76,32371.86,0,0.0,1.2,2584,7982.24,31
10011,Chelsea,Manhattan,33,66.67,49500.52,1,2.02,1.0,3299,6664.58,33
10012,Greenwich Village/SoHo,Manhattan,25,104.25,23981.2,0,0.0,1.1,2266,9449.07,25
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,21,72.34,29031.09,0,0.0,0.99,2117,7292.18,21
10014,Hudson Square/Meatpacking District/West Village,Manhattan,20,64.43,31043.16,0,0.0,0.92,2176,7009.6,20
10016,Kips Bay/Murray Hill/NoMad,Manhattan,40,76.16,52524.35,1,1.9,1.34,2911,5542.19,39
10017,East Midtown/Murray Hill,Manhattan,4,24.8,16127.22,0,0.0,0.48,841,5214.79,4
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-29,-304.26,9531.44,0,0.0,2.59,-1119,-11740.09,-29
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,30,73.83,40631.45,0,0.0,1.08,2787,6859.22,30
