MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,22,93.37,23563.03,0,0.0,3.77,583,2474.21,22
10002,Chinatown/Lower East Side,Manhattan,61,79.47,76755.41,0,0.0,1.25,4880,6357.86,61
10003,East Village/Gramercy/Greenwich Village,Manhattan,37,68.77,53801.62,2,3.72,0.59,6268,11650.21,37
10004,Financial District,Manhattan,3,82.18,3650.61,0,0.0,1.86,161,4410.22,3
10005,Financial District,Manhattan,12,142.92,8396.11,0,0.0,2.42,496,5907.5,12
10006,Financial District,Manhattan,7,202.44,3457.77,0,0.0,4.9,143,4135.61,7
10007,TriBeCa,Manhattan,3,36.36,8249.73,0,0.0,0.62,486,5891.1,3
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,32,54.47,58747.99,1,1.7,0.74,4310,7336.42,32
10010,Flatiron/Gramercy/Kips Bay,Manhattan,32,98.85,32371.86,0,0.0,1.12,2869,8862.64,32
10011,Chelsea,Manhattan,33,66.67,49500.52,1,2.02,0.92,3579,7230.23,33
10012,Greenwich Village/SoHo,Manhattan,25,104.25,23981.2,0,0.0,0.94,2662,11100.36,25
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,11,37.89,29031.09,0,0.0,0.45,2420,8335.89,11
10014,Hudson Square/Meatpacking District/West Village,Manhattan,14,45.1,31043.16,1,3.22,0.62,2262,7286.63,14
10016,Kips Bay/Murray Hill/NoMad,Manhattan,43,81.87,52524.35,0,0.0,1.48,2907,5534.58,43
10017,East Midtown/Murray Hill,Manhattan,6,37.2,16127.22,0,0.0,0.68,878,5444.21,6
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-45,-472.12,9531.44,0,0.0,3.76,-1196,-12547.95,-45
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,26,63.99,40631.45,0,0.0,0.88,2946,7250.54,26
10021,Lenox Hill/Upper East Side,Manhattan,30,67.91,44175.61,1,2.26,1.14,2625,5942.19,30
10022,East Midtown,Manhattan,21,69.23,30334.8,0,0.0,1.37,1538,5070.08,21
10023,Lincoln Square,Manhattan,23,38.16,60274.81,-1,-1.66,0.62,3561,5907.94,22
10024,Upper West Side,Manhattan,43,74.99,57337.68,0,0.0,1.0,4296,7492.46,43
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,70,75.81,92333.47,1,1.08,0.88,8036,8703.24,71
10026,Central Harlem (South),Manhattan,42,107.64,39018.03,1,2.56,1.74,2420,6202.26,42
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,40,62.86,63631.04,1,1.57,0.83,4927,7743.08,41
10028,Upper East Side/Yorkville,Manhattan,29,59.0,49155.08,1,2.03,1.1,2629,5348.38,29
10029,East Harlem,Manhattan,81,102.74,78841.52,1,1.27,1.92,4175,5295.43,80
10030,Central Harlem (North),Manhattan,17,57.98,29321.91,1,3.41,1.14,1487,5071.29,17
10031,Hamilton Heights/West Harlem,Manhattan,64,105.69,60556.93,-1,-1.65,2.37,2747,4536.23,65
10032,Washington Heights (South),Manhattan,67,108.96,61492.57,2,3.25,2.23,2963,4818.47,66
