MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,30,127.32,23563.03,2,8.49,1.49,2019,8568.51,30
10002,Chinatown/Lower East Side,Manhattan,127,165.46,76755.41,2,2.61,3.09,4137,5389.85,128
10003,East Village/Gramercy/Greenwich Village,Manhattan,42,78.06,53801.62,0,0.0,1.3,3228,5999.82,42
10004,Financial District,Manhattan,7,191.75,3650.61,0,0.0,2.94,238,6519.46,7
10005,Financial District,Manhattan,12,142.92,8396.11,0,0.0,2.05,584,6955.6,12
10006,Financial District,Manhattan,7,202.44,3457.77,0,0.0,2.65,264,7634.98,7
10007,TriBeCa,Manhattan,7,84.85,8249.73,0,0.0,1.22,572,6933.56,7
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,63,107.24,58747.99,1,1.7,1.77,3503,5962.76,62
10010,Flatiron/Gramercy/Kips Bay,Manhattan,32,98.85,32371.86,0,0.0,1.55,2058,6357.37,32
10011,Chelsea,Manhattan,60,121.21,49500.52,3,6.06,1.73,3461,6991.85,60
10012,Greenwich Village/SoHo,Manhattan,16,66.72,23981.2,0,0.0,1.12,1427,5950.49,16
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,29,99.89,29031.09,0,0.0,1.29,2241,7719.31,29
10014,Hudson Square/Meatpacking District/West Village,Manhattan,40,128.85,31043.16,3,9.66,1.7,2352,7576.55,40
10016,Kips Bay/Murray Hill/NoMad,Manhattan,62,118.04,52524.35,0,0.0,1.76,3531,6722.6,62
10017,East Midtown/Murray Hill,Manhattan,10,62.01,16127.22,1,6.2,1.01,989,6132.49,10
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,27,283.27,9531.44,1,10.49,2.51,1074,11267.97,27
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,39,95.98,40631.45,0,0.0,1.24,3151,7755.08,39
10021,Lenox Hill/Upper East Side,Manhattan,31,70.17,44175.61,-2,-4.53,0.97,3180,7198.54,31
10022,East Midtown,Manhattan,21,69.23,30334.8,1,3.3,1.01,2071,6827.14,21
10023,Lincoln Square,Manhattan,32,53.09,60274.81,1,1.66,0.86,3711,6156.8,32
10024,Upper West Side,Manhattan,49,85.46,57337.68,2,3.49,1.34,3654,6372.77,49
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,58,62.82,92333.47,4,4.33,0.94,6154,6664.97,58
10026,Central Harlem (South),Manhattan,45,115.33,39018.03,0,0.0,2.4,1877,4810.6,45
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,52,81.72,63631.04,4,6.29,1.54,3374,5302.44,52
10028,Upper East Side/Yorkville,Manhattan,27,54.93,49155.08,2,4.07,0.95,2830,5757.29,27
10029,East Harlem,Manhattan,74,93.86,78841.52,5,6.34,1.71,4391,5569.4,75
10030,Central Harlem (North),Manhattan,33,112.54,29321.91,2,6.82,2.54,1301,4436.96,33
10031,Hamilton Heights/West Harlem,Manhattan,63,104.03,60556.93,2,3.3,2.14,2891,4774.02,62
