MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,5,21.22,23563.03,0,0.0,1.31,381,1616.94,5
10002,Chinatown/Lower East Side,Manhattan,17,22.15,76755.41,0,0.0,1.77,1075,1400.55,19
10003,East Village/Gramercy/Greenwich Village,Manhattan,14,26.02,53801.62,0,0.0,1.51,794,1475.79,12
10004,Financial District,Manhattan,2,54.79,3650.61,0,0.0,2.22,90,2465.34,2
10005,Financial District,Manhattan,2,23.82,8396.11,0,0.0,1.47,136,1619.8,2
10006,Financial District,Manhattan,1,28.92,3457.77,0,0.0,2.17,46,1330.34,1
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,1.68,119,1442.47,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,11,18.72,58747.99,0,0.0,1.42,843,1434.94,12
10010,Flatiron/Gramercy/Kips Bay,Manhattan,11,33.98,32371.86,0,0.0,1.83,600,1853.46,11
10011,Chelsea,Manhattan,3,6.06,49500.52,0,0.0,0.53,751,1517.16,4
10012,Greenwich Village/SoHo,Manhattan,9,37.53,23981.2,0,0.0,2.77,325,1355.23,9
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,5,17.22,29031.09,0,0.0,1.19,420,1446.72,5
10014,Hudson Square/Meatpacking District/West Village,Manhattan,4,12.89,31043.16,0,0.0,0.82,489,1575.23,4
10016,Kips Bay/Murray Hill/NoMad,Manhattan,14,26.65,52524.35,0,0.0,1.92,782,1488.83,15
10017,East Midtown/Murray Hill,Manhattan,4,24.8,16127.22,0,0.0,1.79,223,1382.76,4
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,3,31.47,9531.44,0,0.0,2.08,144,1510.79,3
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,6,14.77,40631.45,0,0.0,0.74,677,1666.2,5
10021,Lenox Hill/Upper East Side,Manhattan,8,18.11,44175.61,0,0.0,1.3,615,1392.17,8
10022,East Midtown,Manhattan,4,13.19,30334.8,0,0.0,0.89,447,1473.56,4
10023,Lincoln Square,Manhattan,14,23.23,60274.81,0,0.0,1.89,739,1226.05,14
10024,Upper West Side,Manhattan,14,24.42,57337.68,0,0.0,1.53,915,1595.81,14
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,15,16.25,92333.47,1,1.08,1.0,1403,1519.49,14
10026,Central Harlem (South),Manhattan,9,23.07,39018.03,1,2.56,1.94,465,1191.76,9
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,10,15.72,63631.04,1,1.57,1.4,713,1120.52,10
10028,Upper East Side/Yorkville,Manhattan,8,16.28,49155.08,1,2.03,1.07,653,1328.45,7
10029,East Harlem,Manhattan,11,13.95,78841.52,0,0.0,1.26,795,1008.35,10
10030,Central Harlem (North),Manhattan,10,34.1,29321.91,1,3.41,2.94,340,1159.54,10
10031,Hamilton Heights/West Harlem,Manhattan,7,11.56,60556.93,0,0.0,0.85,591,975.94,5
10032,Washington Heights (South),Manhattan,17,27.65,61492.57,0,0.0,2.74,620,1008.25,17
10033,Washington Heights (North)/Washington Heights (South),Manhattan,18,30.4,59210.43,0,0.0,2.71,628,1060.62,17
10034,Inwood/Washington Heights (North),Manhattan,6,13.93,43073.65,0,0.0,1.69,356,826.49,6
10035,East Harlem,Manhattan,6,17.43,34426.65,0,0.0,1.63,369,1071.84,6
