MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,9,38.2,23563.03,0,0.0,-0.99,-905,-3840.76,9
10002,Chinatown/Lower East Side,Manhattan,17,22.15,76755.41,0,0.0,1.71,993,1293.72,17
10003,East Village/Gramercy/Greenwich Village,Manhattan,11,20.45,53801.62,1,1.86,0.46,2368,4401.35,11
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,-2.22,-45,-1232.67,1
10005,Financial District,Manhattan,3,35.73,8396.11,0,0.0,11.54,26,309.67,3
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,-0.0,-48,-1388.18,0
10007,TriBeCa,Manhattan,0,0.0,8249.73,0,0.0,-0.0,-98,-1187.92,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,10,17.02,58747.99,0,0.0,1.01,894,1521.75,9
10010,Flatiron/Gramercy/Kips Bay,Manhattan,5,15.45,32371.86,0,0.0,0.52,969,2993.34,5
10011,Chelsea,Manhattan,13,26.26,49500.52,1,2.02,1.82,770,1555.54,14
10012,Greenwich Village/SoHo,Manhattan,6,25.02,23981.2,0,0.0,0.69,871,3632.01,6
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,4,13.78,29031.09,0,0.0,0.98,409,1408.83,4
10014,Hudson Square/Meatpacking District/West Village,Manhattan,1,3.22,31043.16,0,0.0,0.22,459,1478.59,1
10016,Kips Bay/Murray Hill/NoMad,Manhattan,14,26.65,52524.35,0,0.0,-16.67,-78,-148.5,13
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.68,146,905.3,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-53,-556.05,9531.44,0,0.0,2.73,-1943,-20385.17,-53
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,8,19.69,40631.45,0,0.0,2.22,360,886.01,8
10021,Lenox Hill/Upper East Side,Manhattan,8,18.11,44175.61,0,0.0,2.66,263,595.35,7
10022,East Midtown,Manhattan,8,26.37,30334.8,0,0.0,-22.86,-35,-115.38,8
10023,Lincoln Square,Manhattan,7,11.61,60274.81,0,0.0,3.6,222,368.31,8
10024,Upper West Side,Manhattan,7,12.21,57337.68,0,0.0,0.79,758,1321.99,6
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,15,16.25,92333.47,0,0.0,1.22,1227,1328.88,15
10026,Central Harlem (South),Manhattan,14,35.88,39018.03,0,0.0,3.08,454,1163.56,14
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,13,20.43,63631.04,0,0.0,2.12,612,961.79,13
10028,Upper East Side/Yorkville,Manhattan,10,20.34,49155.08,0,0.0,3.21,312,634.73,10
10029,East Harlem,Manhattan,20,25.37,78841.52,0,0.0,4.6,457,579.64,21
10030,Central Harlem (North),Manhattan,3,10.23,29321.91,1,3.41,1.18,255,869.66,3
10031,Hamilton Heights/West Harlem,Manhattan,11,18.16,60556.93,0,0.0,4.62,238,393.02,11
10032,Washington Heights (South),Manhattan,13,21.14,61492.57,0,0.0,-12.5,-104,-169.13,13
10033,Washington Heights (North)/Washington Heights (South),Manhattan,14,23.64,59210.43,0,0.0,3.7,378,638.4,14
10034,Inwood/Washington Heights (North),Manhattan,19,44.11,43073.65,1,2.32,9.09,209,485.22,19
10035,East Harlem,Manhattan,10,29.05,34426.65,0,0.0,3.68,272,790.09,10
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,9,34.34,26211.25,0,0.0,2.34,384,1465.02,9
10037,Central Harlem (North)/East Harlem,Manhattan,11,53.27,20649.62,0,0.0,-13.92,-79,-382.57,11
10038,Chinatown/Financial District,Manhattan,4,18.14,22047.96,0,0.0,1.52,263,1192.85,4
10039,Central Harlem (North)/Washington Heights (South),Manhattan,9,34.02,26457.52,2,7.56,16.36,55,207.88,9
10040,Washington Heights (North),Manhattan,15,33.48,44808.28,0,0.0,2.64,569,1269.85,15
10044,Roosevelt Island,Manhattan,2,17.09,11700.29,0,0.0,1.29,155,1324.75,2
10065,Lenox Hill/Upper East Side,Manhattan,5,17.2,29061.49,0,0.0,1.32,378,1300.69,5
10069,Lincoln Square,Manhattan,1,15.78,6338.13,0,0.0,0.49,205,3234.39,1
10075,Lenox Hill/Upper East Side,Manhattan,5,21.16,23634.14,0,0.0,3.52,142,600.83,5
10128,Upper East Side/Yorkville,Manhattan,4,6.52,61351.93,0,0.0,0.47,844,1375.67,4
10280,Battery Park City,Manhattan,0,0.0,9618.7,0,0.0,0.0,181,1881.75,0
10282,Battery Park City,Manhattan,0,0.0,5515.44,0,0.0,0.0,44,797.76,0
10301,Silver Lake/St. George,Staten Island,8,20.2,39613.55,0,0.0,2.79,287,724.5,8
10302,Elm Park,Staten Island,2,10.65,18773.99,0,0.0,2.63,76,404.82,2
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,3,11.44,26231.66,0,0.0,2.75,109,415.53,3
10304,New Dorp/Todt Hill,Staten Island,17,40.05,42448.71,1,2.36,3.7,459,1081.3,17
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,7,16.45,42560.99,0,0.0,4.09,171,401.78,7
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,8,14.9,53685.66,0,0.0,1.88,426,793.51,8
10307,Tottenville,Staten Island,2,13.15,15214.56,0,0.0,2.56,78,512.67,2
10308,Great Kills,Staten Island,6,20.25,29635.33,0,0.0,1.99,302,1019.05,6
10309,Charleston/Prince's Bay/Woodrow,Staten Island,2,6.06,33004.98,1,3.03,0.9,223,675.66,2
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,5,20.95,23870.96,0,0.0,5.75,87,364.46,5
10312,Annadale/Rossville,Staten Island,6,9.95,60304.33,0,0.0,1.21,414,686.52,5
10314,Bloomfield/Freshkills Park,Staten Island,27,29.72,90834.29,0,0.0,4.56,614,675.96,28
10451,Concourse/Melrose,Bronx,19,39.82,47718.77,0,0.0,7.45,255,534.38,19
10452,Concourse/Highbridge,Bronx,32,41.54,77035.04,1,1.3,64.15,53,68.8,34
10453,Morris Heights/Mount Hope/University Heights,Bronx,24,29.56,81184.04,0,0.0,6.0,400,492.71,24
10454,Mott Haven/Port Morris,Bronx,9,23.55,38223.41,1,2.62,-20.45,-44,-115.11,9
10455,Mott Haven,Bronx,11,26.08,42174.38,0,0.0,4.18,263,623.6,11
10456,Claremont/Morrisania,Bronx,19,20.33,93441.91,0,0.0,-25.97,-77,-82.4,20
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,20,26.78,74685.06,0,0.0,-7.12,-281,-376.25,20
10458,Belmont/Fordham University/Kingsbridge,Bronx,23,27.44,83807.74,0,0.0,8.45,296,353.19,25
10459,Charlotte Gardens/Hunts Point,Bronx,13,26.88,48354.56,0,0.0,5.83,223,461.18,13
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,8,13.32,60073.25,0,0.0,2.58,310,516.04,8
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,8,16.17,49479.56,1,2.02,2.22,316,638.65,7
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,36,46.55,77332.41,0,0.0,45.45,77,99.57,35
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,18,25.25,71287.33,0,0.0,11.59,164,230.05,19
10464,City Island,Bronx,0,0.0,4353.16,0,0.0,-0.0,-49,-1125.62,0
10465,Country Club/Throgs Neck,Bronx,8,18.59,43030.43,1,2.32,3.92,204,474.08,8
10466,Edenwald/Wakefield,Bronx,19,26.33,72166.65,1,1.39,9.63,187,259.12,18
