MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,7,29.71,23563.03,0,0.0,1.53,457,1939.48,7
10002,Chinatown/Lower East Side,Manhattan,18,23.45,76755.41,0,0.0,1.76,1081,1408.37,19
10003,East Village/Gramercy/Greenwich Village,Manhattan,17,31.6,53801.62,0,0.0,2.01,845,1570.58,17
10004,Financial District,Manhattan,3,82.18,3650.61,0,0.0,7.89,38,1040.92,3
10005,Financial District,Manhattan,4,47.64,8396.11,0,0.0,2.55,157,1869.91,4
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,0.0,56,1619.54,0
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,1.37,146,1769.75,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,16,27.23,58747.99,0,0.0,1.84,869,1479.2,16
10010,Flatiron/Gramercy/Kips Bay,Manhattan,7,21.62,32371.86,0,0.0,0.98,714,2205.62,7
10011,Chelsea,Manhattan,20,40.4,49500.52,0,0.0,2.13,939,1896.95,20
10012,Greenwich Village/SoHo,Manhattan,15,62.55,23981.2,0,0.0,3.39,443,1847.28,15
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,4,13.78,29031.09,0,0.0,0.86,466,1605.18,4
10014,Hudson Square/Meatpacking District/West Village,Manhattan,12,38.66,31043.16,0,0.0,1.86,644,2074.53,12
10016,Kips Bay/Murray Hill/NoMad,Manhattan,21,39.98,52524.35,0,0.0,2.05,1024,1949.57,21
10017,East Midtown/Murray Hill,Manhattan,6,37.2,16127.22,0,0.0,2.0,300,1860.21,6
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,7,73.44,9531.44,0,0.0,4.27,164,1720.62,7
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,10,24.61,40631.45,0,0.0,1.19,754,1855.71,9
10021,Lenox Hill/Upper East Side,Manhattan,10,22.64,44175.61,0,0.0,1.23,811,1835.85,10
10022,East Midtown,Manhattan,2,6.59,30334.8,0,0.0,0.52,382,1259.28,2
10023,Lincoln Square,Manhattan,13,21.57,60274.81,0,0.0,1.3,1080,1791.79,14
10024,Upper West Side,Manhattan,11,19.18,57337.68,0,0.0,0.88,1134,1977.76,10
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,26,28.16,92333.47,0,0.0,1.48,1693,1833.57,25
10026,Central Harlem (South),Manhattan,12,30.76,39018.03,0,0.0,2.33,557,1427.55,13
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,12,18.86,63631.04,1,1.57,1.89,741,1164.53,14
10028,Upper East Side/Yorkville,Manhattan,7,14.24,49155.08,0,0.0,0.78,770,1566.47,6
10029,East Harlem,Manhattan,25,31.71,78841.52,0,0.0,2.45,937,1188.46,23
10030,Central Harlem (North),Manhattan,7,23.87,29321.91,0,0.0,2.32,302,1029.95,7
