MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,4,16.98,23563.03,1,4.24,0.79,508,2155.92,4
10002,Chinatown/Lower East Side,Manhattan,13,16.94,76755.41,0,0.0,1.35,962,1253.33,13
10003,East Village/Gramercy/Greenwich Village,Manhattan,5,9.29,53801.62,1,1.86,0.53,944,1754.59,5
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,45,1232.67,0
10005,Financial District,Manhattan,1,11.91,8396.11,0,0.0,0.88,114,1357.77,1
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,0.0,58,1677.38,0
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,1.61,124,1503.08,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,8,13.62,58747.99,0,0.0,0.8,999,1700.48,8
10010,Flatiron/Gramercy/Kips Bay,Manhattan,2,6.18,32371.86,0,0.0,0.36,558,1723.72,2
10011,Chelsea,Manhattan,4,8.08,49500.52,0,0.0,0.43,941,1900.99,4
10012,Greenwich Village/SoHo,Manhattan,2,8.34,23981.2,0,0.0,0.5,401,1672.14,2
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,3,10.33,29031.09,1,3.44,0.61,493,1698.18,3
10014,Hudson Square/Meatpacking District/West Village,Manhattan,6,19.33,31043.16,0,0.0,0.91,660,2126.07,6
10016,Kips Bay/Murray Hill/NoMad,Manhattan,21,39.98,52524.35,0,0.0,2.45,858,1633.53,21
10017,East Midtown/Murray Hill,Manhattan,0,0.0,16127.22,0,0.0,0.0,250,1550.17,0
