MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,2,8.49,23563.03,1,4.24,0.45,443,1880.06,2
10002,Chinatown/Lower East Side,Manhattan,13,16.94,76755.41,0,0.0,1.42,848,1104.81,12
10003,East Village/Gramercy/Greenwich Village,Manhattan,7,13.01,53801.62,0,0.0,1.03,679,1262.04,7
10004,Financial District,Manhattan,3,82.18,3650.61,0,0.0,5.45,55,1506.6,3
10005,Financial District,Manhattan,3,35.73,8396.11,0,0.0,2.36,127,1512.61,3
10006,Financial District,Manhattan,1,28.92,3457.77,0,0.0,1.75,57,1648.46,1
10007,TriBeCa,Manhattan,3,36.36,8249.73,0,0.0,2.63,114,1381.86,3
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,12,20.43,58747.99,0,0.0,1.46,821,1397.49,12
10010,Flatiron/Gramercy/Kips Bay,Manhattan,5,15.45,32371.86,0,0.0,1.33,377,1164.59,5
10011,Chelsea,Manhattan,13,26.26,49500.52,0,0.0,1.74,748,1511.1,13
10012,Greenwich Village/SoHo,Manhattan,2,8.34,23981.2,0,0.0,0.64,314,1309.36,2
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,5,17.22,29031.09,0,0.0,1.06,471,1622.4,5
10014,Hudson Square/Meatpacking District/West Village,Manhattan,4,12.89,31043.16,0,0.0,0.79,507,1633.21,4
10016,Kips Bay/Murray Hill/NoMad,Manhattan,15,28.56,52524.35,0,0.0,2.13,750,1427.91,16
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.57,174,1078.92,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-1,-10.49,9531.44,0,0.0,-0.4,250,2622.9,-1
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,6,14.77,40631.45,1,2.46,0.92,655,1612.05,6
10021,Lenox Hill/Upper East Side,Manhattan,5,11.32,44175.61,-1,-2.26,0.79,633,1432.92,5
10022,East Midtown,Manhattan,6,19.78,30334.8,1,3.3,1.36,442,1457.07,6
10023,Lincoln Square,Manhattan,8,13.27,60274.81,0,0.0,1.07,748,1240.98,8
10024,Upper West Side,Manhattan,12,20.93,57337.68,1,1.74,1.7,706,1231.3,12
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,12,13.0,92333.47,2,2.17,1.14,1144,1238.99,13
10026,Central Harlem (South),Manhattan,11,28.19,39018.03,0,0.0,2.68,411,1053.36,11
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,9,14.14,63631.04,0,0.0,1.35,667,1048.23,9
10028,Upper East Side/Yorkville,Manhattan,10,20.34,49155.08,1,2.03,1.78,562,1143.32,10
10029,East Harlem,Manhattan,11,13.95,78841.52,1,1.27,1.12,982,1245.54,11
10030,Central Harlem (North),Manhattan,6,20.46,29321.91,-1,-3.41,1.86,322,1098.15,6
10031,Hamilton Heights/West Harlem,Manhattan,9,14.86,60556.93,0,0.0,1.47,614,1013.92,9
10032,Washington Heights (South),Manhattan,11,17.89,61492.57,1,1.63,1.56,706,1148.11,11
10033,Washington Heights (North)/Washington Heights (South),Manhattan,8,13.51,59210.43,0,0.0,1.51,529,893.42,8
10034,Inwood/Washington Heights (North),Manhattan,15,34.82,43073.65,1,2.32,3.21,468,1086.51,15
10035,East Harlem,Manhattan,16,46.48,34426.65,0,0.0,3.07,521,1513.36,16
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,13,49.6,26211.25,1,3.82,2.96,439,1674.85,13
10037,Central Harlem (North)/East Harlem,Manhattan,7,33.9,20649.62,-1,-4.84,2.94,238,1152.56,7
10038,Chinatown/Financial District,Manhattan,4,18.14,22047.96,0,0.0,1.59,251,1138.43,4
10039,Central Harlem (North)/Washington Heights (South),Manhattan,9,34.02,26457.52,0,0.0,2.79,323,1220.82,9
10040,Washington Heights (North),Manhattan,14,31.24,44808.28,0,0.0,2.5,560,1249.77,14
10044,Roosevelt Island,Manhattan,4,34.19,11700.29,0,0.0,4.04,99,846.13,4
10065,Lenox Hill/Upper East Side,Manhattan,5,17.2,29061.49,0,0.0,1.18,425,1462.42,5
10069,Lincoln Square,Manhattan,1,15.78,6338.13,0,0.0,1.45,69,1088.65,1
10075,Lenox Hill/Upper East Side,Manhattan,2,8.46,23634.14,0,0.0,0.59,337,1425.9,2
10128,Upper East Side/Yorkville,Manhattan,6,9.78,61351.93,0,0.0,0.76,787,1282.76,6
10280,Battery Park City,Manhattan,0,0.0,9618.7,0,0.0,0.0,83,862.9,0
10282,Battery Park City,Manhattan,1,18.13,5515.44,0,0.0,1.79,56,1015.33,1
10301,Silver Lake/St. George,Staten Island,7,17.67,39613.55,0,0.0,1.88,372,939.07,7
10302,Elm Park,Staten Island,5,26.63,18773.99,0,0.0,3.27,153,814.96,5
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,5,19.06,26231.66,1,3.81,2.3,217,827.24,5
10304,New Dorp/Todt Hill,Staten Island,17,40.05,42448.71,0,0.0,5.17,329,775.05,17
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,9,21.15,42560.99,0,0.0,2.31,389,913.98,9
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,8,14.9,53685.66,0,0.0,1.67,478,890.37,8
10307,Tottenville,Staten Island,1,6.57,15214.56,0,0.0,0.9,111,729.56,1
10308,Great Kills,Staten Island,11,37.12,29635.33,0,0.0,4.38,251,846.96,11
10309,Charleston/Prince's Bay/Woodrow,Staten Island,10,30.3,33004.98,0,0.0,3.21,312,945.31,10
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,7,29.32,23870.96,0,0.0,3.74,187,783.38,7
10312,Annadale/Rossville,Staten Island,26,43.11,60304.33,0,0.0,4.4,591,980.03,26
10314,Bloomfield/Freshkills Park,Staten Island,23,25.32,90834.29,-1,-1.1,2.64,870,957.79,23
10451,Concourse/Melrose,Bronx,12,25.15,47718.77,1,2.1,2.24,535,1121.15,12
10452,Concourse/Highbridge,Bronx,24,31.15,77035.04,1,1.3,2.98,805,1044.98,24
10453,Morris Heights/Mount Hope/University Heights,Bronx,18,22.17,81184.04,1,1.23,2.35,722,889.34,17
10454,Mott Haven/Port Morris,Bronx,13,34.01,38223.41,0,0.0,3.32,392,1025.55,13
10455,Mott Haven,Bronx,8,18.97,42174.38,1,2.37,2.01,399,946.07,8
10456,Claremont/Morrisania,Bronx,24,25.68,93441.91,2,2.14,2.78,864,924.64,24
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,35,46.86,74685.06,1,1.34,4.13,847,1134.1,35
10458,Belmont/Fordham University/Kingsbridge,Bronx,40,47.73,83807.74,0,0.0,5.12,762,909.22,39
10459,Charlotte Gardens/Hunts Point,Bronx,10,20.68,48354.56,0,0.0,1.77,564,1166.38,10
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,16,26.63,60073.25,0,0.0,3.08,519,863.95,16
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,13,26.27,49479.56,1,2.02,2.93,444,897.34,13
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,16,20.69,77332.41,4,5.17,2.54,668,863.8,17
