MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,1,4.24,23563.03,1,4.24,0.29,349,1481.13,1
10002,Chinatown/Lower East Side,Manhattan,18,23.45,76755.41,0,0.0,1.73,1099,1431.82,19
10003,East Village/Gramercy/Greenwich Village,Manhattan,12,22.3,53801.62,0,0.0,1.66,785,1459.06,13
10004,Financial District,Manhattan,3,82.18,3650.61,0,0.0,3.85,78,2136.63,3
10005,Financial District,Manhattan,1,11.91,8396.11,0,0.0,0.8,125,1488.78,1
10006,Financial District,Manhattan,2,57.84,3457.77,0,0.0,5.13,39,1127.89,2
10007,TriBeCa,Manhattan,3,36.36,8249.73,0,0.0,2.78,108,1309.13,3
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,11,18.72,58747.99,0,0.0,1.28,859,1462.18,11
10010,Flatiron/Gramercy/Kips Bay,Manhattan,10,30.89,32371.86,0,0.0,1.47,612,1890.53,9
10011,Chelsea,Manhattan,4,8.08,49500.52,0,0.0,0.56,709,1432.31,4
10012,Greenwich Village/SoHo,Manhattan,4,16.68,23981.2,0,0.0,1.27,314,1309.36,4
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,4,13.78,29031.09,0,0.0,0.98,407,1401.95,4
10014,Hudson Square/Meatpacking District/West Village,Manhattan,3,9.66,31043.16,0,0.0,0.62,484,1559.12,3
10016,Kips Bay/Murray Hill/NoMad,Manhattan,14,26.65,52524.35,0,0.0,1.72,757,1441.24,13
10017,East Midtown/Murray Hill,Manhattan,5,31.0,16127.22,0,0.0,2.28,219,1357.95,5
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,3,31.47,9531.44,0,0.0,2.1,143,1500.3,3
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,6,14.77,40631.45,0,0.0,1.05,668,1644.05,7
10021,Lenox Hill/Upper East Side,Manhattan,12,27.16,44175.61,0,0.0,2.19,594,1344.63,13
10022,East Midtown,Manhattan,3,9.89,30334.8,0,0.0,0.66,452,1490.04,3
10023,Lincoln Square,Manhattan,15,24.89,60274.81,0,0.0,1.68,773,1282.46,13
10024,Upper West Side,Manhattan,24,41.86,57337.68,0,0.0,2.59,887,1546.98,23
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,16,17.33,92333.47,1,1.08,1.18,1352,1464.26,16
10026,Central Harlem (South),Manhattan,9,23.07,39018.03,1,2.56,2.01,448,1148.19,9
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,9,14.14,63631.04,1,1.57,1.12,716,1125.24,8
10028,Upper East Side/Yorkville,Manhattan,8,16.28,49155.08,1,2.03,1.29,620,1261.31,8
10029,East Harlem,Manhattan,12,15.22,78841.52,0,0.0,1.48,810,1027.38,12
10030,Central Harlem (North),Manhattan,9,30.69,29321.91,1,3.41,2.66,338,1152.72,9
10031,Hamilton Heights/West Harlem,Manhattan,4,6.61,60556.93,0,0.0,0.52,579,956.13,3
10032,Washington Heights (South),Manhattan,12,19.51,61492.57,0,0.0,1.7,587,954.59,10
10033,Washington Heights (North)/Washington Heights (South),Manhattan,14,23.64,59210.43,0,0.0,2.2,635,1072.45,14
10034,Inwood/Washington Heights (North),Manhattan,9,20.89,43073.65,0,0.0,2.4,375,870.6,9
10035,East Harlem,Manhattan,6,17.43,34426.65,0,0.0,1.53,391,1135.75,6
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,11,41.97,26211.25,0,0.0,2.68,410,1564.21,11
10037,Central Harlem (North)/East Harlem,Manhattan,4,19.37,20649.62,0,0.0,2.12,189,915.27,4
10038,Chinatown/Financial District,Manhattan,13,58.96,22047.96,0,0.0,3.54,367,1664.55,13
10039,Central Harlem (North)/Washington Heights (South),Manhattan,9,34.02,26457.52,0,0.0,3.56,253,956.25,9
10040,Washington Heights (North),Manhattan,16,35.71,44808.28,0,0.0,3.35,478,1066.77,16
10044,Roosevelt Island,Manhattan,1,8.55,11700.29,0,0.0,0.85,117,999.98,1
10065,Lenox Hill/Upper East Side,Manhattan,9,30.97,29061.49,0,0.0,1.94,463,1593.17,9
10069,Lincoln Square,Manhattan,1,15.78,6338.13,0,0.0,0.88,113,1782.86,1
10075,Lenox Hill/Upper East Side,Manhattan,7,29.62,23634.14,0,0.0,2.15,326,1379.36,7
10128,Upper East Side/Yorkville,Manhattan,6,9.78,61351.93,0,0.0,0.59,843,1374.04,5
10280,Battery Park City,Manhattan,1,10.4,9618.7,0,0.0,0.77,130,1351.53,1
10282,Battery Park City,Manhattan,2,36.26,5515.44,0,0.0,3.17,63,1142.25,2
10301,Silver Lake/St. George,Staten Island,18,45.44,39613.55,0,0.0,4.43,406,1024.9,18
10302,Elm Park,Staten Island,5,26.63,18773.99,0,0.0,2.79,179,953.45,5
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,3,11.44,26231.66,0,0.0,1.33,226,861.55,3
10304,New Dorp/Todt Hill,Staten Island,13,30.63,42448.71,0,0.0,2.91,447,1053.04,13
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,20,46.99,42560.99,0,0.0,4.74,422,991.52,20
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,31,57.74,53685.66,0,0.0,5.1,608,1132.52,31
10307,Tottenville,Staten Island,5,32.86,15214.56,0,0.0,4.1,122,801.86,5
10308,Great Kills,Staten Island,14,47.24,29635.33,0,0.0,5.79,242,816.59,14
10309,Charleston/Prince's Bay/Woodrow,Staten Island,15,45.45,33004.98,0,0.0,4.98,301,911.98,15
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,14,58.65,23870.96,0,0.0,5.28,265,1110.14,14
10312,Annadale/Rossville,Staten Island,19,31.51,60304.33,0,0.0,3.27,581,963.45,19
10314,Bloomfield/Freshkills Park,Staten Island,27,29.72,90834.29,1,1.1,3.0,900,990.82,27
10451,Concourse/Melrose,Bronx,11,23.05,47718.77,0,0.0,2.01,546,1144.2,11
10452,Concourse/Highbridge,Bronx,37,48.03,77035.04,0,0.0,4.45,831,1078.73,37
10453,Morris Heights/Mount Hope/University Heights,Bronx,23,28.33,81184.04,0,0.0,2.6,886,1091.35,23
10454,Mott Haven/Port Morris,Bronx,5,13.08,38223.41,0,0.0,1.37,365,954.91,5
10455,Mott Haven,Bronx,13,30.82,42174.38,0,0.0,3.38,385,912.88,13
10456,Claremont/Morrisania,Bronx,19,20.33,93441.91,-1,-1.07,1.79,1005,1075.53,18
