MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,9,38.2,23563.03,0,0.0,1.63,551,2338.41,9
10002,Chinatown/Lower East Side,Manhattan,8,10.42,76755.41,0,0.0,0.43,1411,1838.31,6
10003,East Village/Gramercy/Greenwich Village,Manhattan,12,22.3,53801.62,1,1.86,0.71,1820,3382.8,13
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,68,1862.7,0
10005,Financial District,Manhattan,4,47.64,8396.11,0,0.0,2.9,138,1643.62,4
10006,Financial District,Manhattan,3,86.76,3457.77,0,0.0,4.11,73,2111.19,3
10007,TriBeCa,Manhattan,0,0.0,8249.73,0,0.0,0.0,211,2557.66,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,6,10.21,58747.99,1,1.7,0.42,1179,2006.88,5
10010,Flatiron/Gramercy/Kips Bay,Manhattan,2,6.18,32371.86,0,0.0,0.26,772,2384.79,2
10011,Chelsea,Manhattan,7,14.14,49500.52,0,0.0,0.75,1072,2165.63,8
10012,Greenwich Village/SoHo,Manhattan,7,29.19,23981.2,0,0.0,0.97,724,3019.03,7
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,3,10.33,29031.09,0,0.0,0.38,782,2693.66,3
10014,Hudson Square/Meatpacking District/West Village,Manhattan,2,6.44,31043.16,1,3.22,0.31,638,2055.2,2
10016,Kips Bay/Murray Hill/NoMad,Manhattan,9,17.13,52524.35,0,0.0,1.07,1024,1949.57,11
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.34,296,1835.41,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,3,31.47,9531.44,0,0.0,1.78,169,1773.08,3
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,8,19.69,40631.45,0,0.0,0.83,964,2372.55,8
10021,Lenox Hill/Upper East Side,Manhattan,7,15.85,44175.61,0,0.0,0.95,733,1659.29,7
10022,East Midtown,Manhattan,4,13.19,30334.8,0,0.0,0.69,577,1902.11,4
10023,Lincoln Square,Manhattan,4,6.64,60274.81,0,0.0,0.36,1120,1858.16,4
10024,Upper West Side,Manhattan,15,26.16,57337.68,0,0.0,1.15,1135,1979.5,13
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,18,19.49,92333.47,0,0.0,0.68,2643,2862.45,18
10026,Central Harlem (South),Manhattan,6,15.38,39018.03,0,0.0,0.86,698,1788.92,6
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,12,18.86,63631.04,0,0.0,0.72,1676,2633.93,12
10028,Upper East Side/Yorkville,Manhattan,4,8.14,49155.08,0,0.0,0.56,711,1446.44,4
10029,East Harlem,Manhattan,10,12.68,78841.52,0,0.0,0.82,1092,1385.06,9
10030,Central Harlem (North),Manhattan,7,23.87,29321.91,0,0.0,1.79,390,1330.06,7
10031,Hamilton Heights/West Harlem,Manhattan,12,19.82,60556.93,0,0.0,1.79,726,1198.87,13
10032,Washington Heights (South),Manhattan,12,19.51,61492.57,0,0.0,1.34,895,1455.46,12
10033,Washington Heights (North)/Washington Heights (South),Manhattan,9,15.2,59210.43,1,1.69,1.09,827,1396.71,9
10034,Inwood/Washington Heights (North),Manhattan,9,20.89,43073.65,0,0.0,1.66,542,1258.31,9
10035,East Harlem,Manhattan,2,5.81,34426.65,0,0.0,0.35,575,1670.22,2
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,6,22.89,26211.25,0,0.0,0.93,643,2453.15,6
10037,Central Harlem (North)/East Harlem,Manhattan,7,33.9,20649.62,1,4.84,2.41,291,1409.23,7
10038,Chinatown/Financial District,Manhattan,8,36.28,22047.96,0,0.0,2.15,372,1687.23,8
10039,Central Harlem (North)/Washington Heights (South),Manhattan,0,0.0,26457.52,0,0.0,0.0,288,1088.54,0
10040,Washington Heights (North),Manhattan,14,31.24,44808.28,1,2.23,2.4,584,1303.33,14
10044,Roosevelt Island,Manhattan,0,0.0,11700.29,0,0.0,0.0,159,1358.94,0
10065,Lenox Hill/Upper East Side,Manhattan,6,20.65,29061.49,0,0.0,1.08,558,1920.07,6
10069,Lincoln Square,Manhattan,1,15.78,6338.13,0,0.0,0.54,184,2903.06,1
10075,Lenox Hill/Upper East Side,Manhattan,7,29.62,23634.14,0,0.0,1.64,427,1806.71,7
10128,Upper East Side/Yorkville,Manhattan,6,9.78,61351.93,0,0.0,0.52,1154,1880.95,6
10280,Battery Park City,Manhattan,0,0.0,9618.7,0,0.0,0.0,168,1746.6,0
10282,Battery Park City,Manhattan,1,18.13,5515.44,0,0.0,0.88,113,2048.79,1
10301,Silver Lake/St. George,Staten Island,22,55.54,39613.55,0,0.0,4.17,528,1332.88,22
10302,Elm Park,Staten Island,1,5.33,18773.99,0,0.0,0.33,303,1613.94,1
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,5,19.06,26231.66,0,0.0,1.57,318,1212.28,5
10304,New Dorp/Todt Hill,Staten Island,13,30.63,42448.71,0,0.0,2.32,560,1319.24,13
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,10,23.5,42560.99,1,2.35,1.92,520,1221.78,10
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,11,20.49,53685.66,0,0.0,1.23,816,1519.96,10
10307,Tottenville,Staten Island,2,13.15,15214.56,0,0.0,1.09,184,1209.37,2
10308,Great Kills,Staten Island,10,33.74,29635.33,0,0.0,2.64,379,1278.88,10
10309,Charleston/Prince's Bay/Woodrow,Staten Island,17,51.51,33004.98,0,0.0,3.76,452,1369.49,17
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,10,41.89,23870.96,0,0.0,2.75,364,1524.87,10
10312,Annadale/Rossville,Staten Island,14,23.22,60304.33,0,0.0,1.6,877,1454.29,14
10314,Bloomfield/Freshkills Park,Staten Island,28,30.83,90834.29,1,1.1,2.26,1286,1415.76,29
10451,Concourse/Melrose,Bronx,14,29.34,47718.77,0,0.0,2.12,659,1381.01,14
10452,Concourse/Highbridge,Bronx,19,24.66,77035.04,0,0.0,2.05,926,1202.05,19
10453,Morris Heights/Mount Hope/University Heights,Bronx,12,14.78,81184.04,2,2.46,1.23,973,1198.51,12
10454,Mott Haven/Port Morris,Bronx,9,23.55,38223.41,0,0.0,1.86,483,1263.62,9
