MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,7,29.71,23563.03,0,0.0,-0.75,-933,-3959.59,7
10002,Chinatown/Lower East Side,Manhattan,22,28.66,76755.41,0,0.0,1.98,1058,1378.4,21
10003,East Village/Gramercy/Greenwich Village,Manhattan,5,9.29,53801.62,1,1.86,0.85,589,1094.76,5
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,-0.0,-36,-986.14,0
10005,Financial District,Manhattan,4,47.64,8396.11,0,0.0,8.0,50,595.51,4
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,-0.0,-23,-665.17,0
10007,TriBeCa,Manhattan,1,12.12,8249.73,0,0.0,-1.69,-59,-715.17,1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,9,15.32,58747.99,0,0.0,1.0,801,1363.45,8
10010,Flatiron/Gramercy/Kips Bay,Manhattan,9,27.8,32371.86,0,0.0,1.16,776,2397.14,9
10011,Chelsea,Manhattan,6,12.12,49500.52,0,0.0,1.02,590,1191.91,6
10012,Greenwich Village/SoHo,Manhattan,8,33.36,23981.2,0,0.0,1.49,537,2239.25,8
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,4,13.78,29031.09,0,0.0,2.02,198,682.03,4
10014,Hudson Square/Meatpacking District/West Village,Manhattan,2,6.44,31043.16,0,0.0,0.5,403,1298.19,2
10016,Kips Bay/Murray Hill/NoMad,Manhattan,18,34.27,52524.35,0,0.0,31.15,61,116.14,19
10017,East Midtown/Murray Hill,Manhattan,0,0.0,16127.22,0,0.0,0.0,208,1289.74,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-46,-482.61,9531.44,0,0.0,2.73,-1683,-17657.35,-46
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,4,9.84,40631.45,0,0.0,1.0,500,1230.57,5
10021,Lenox Hill/Upper East Side,Manhattan,5,11.32,44175.61,1,2.26,1.71,292,661.0,5
10022,East Midtown,Manhattan,6,19.78,30334.8,0,0.0,42.86,14,46.15,6
10023,Lincoln Square,Manhattan,8,13.27,60274.81,0,0.0,2.13,328,544.17,7
10024,Upper West Side,Manhattan,14,24.42,57337.68,0,0.0,1.54,908,1583.6,14
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,13,14.08,92333.47,1,1.08,1.28,1174,1271.48,15
10026,Central Harlem (South),Manhattan,14,35.88,39018.03,0,0.0,2.79,501,1284.02,14
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,8,12.57,63631.04,0,0.0,1.26,635,997.94,8
10028,Upper East Side/Yorkville,Manhattan,12,24.41,49155.08,0,0.0,3.04,427,868.68,13
10029,East Harlem,Manhattan,32,40.59,78841.52,1,1.27,3.99,803,1018.5,32
10030,Central Harlem (North),Manhattan,0,0.0,29321.91,0,0.0,0.0,403,1374.4,0
10031,Hamilton Heights/West Harlem,Manhattan,14,23.12,60556.93,0,0.0,2.67,525,866.95,14
10032,Washington Heights (South),Manhattan,18,29.27,61492.57,0,0.0,15.6,109,177.26,17
10033,Washington Heights (North)/Washington Heights (South),Manhattan,26,43.91,59210.43,0,0.0,4.01,648,1094.4,26
10034,Inwood/Washington Heights (North),Manhattan,14,32.5,43073.65,0,0.0,4.26,329,763.81,14
10035,East Harlem,Manhattan,6,17.43,34426.65,0,0.0,1.42,423,1228.7,6
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,10,38.15,26211.25,0,0.0,2.35,425,1621.44,10
10037,Central Harlem (North)/East Harlem,Manhattan,3,14.53,20649.62,0,0.0,-11.54,-26,-125.91,3
10038,Chinatown/Financial District,Manhattan,4,18.14,22047.96,0,0.0,1.2,333,1510.34,4
10039,Central Harlem (North)/Washington Heights (South),Manhattan,12,45.36,26457.52,0,0.0,9.45,127,480.01,12
10040,Washington Heights (North),Manhattan,15,33.48,44808.28,0,0.0,2.13,703,1568.91,15
10044,Roosevelt Island,Manhattan,2,17.09,11700.29,0,0.0,1.08,185,1581.16,2
10065,Lenox Hill/Upper East Side,Manhattan,2,6.88,29061.49,0,0.0,0.44,454,1562.2,2
10069,Lincoln Square,Manhattan,1,15.78,6338.13,0,0.0,0.48,209,3297.5,1
10075,Lenox Hill/Upper East Side,Manhattan,2,8.46,23634.14,0,0.0,0.97,207,875.85,2
10128,Upper East Side/Yorkville,Manhattan,3,4.89,61351.93,0,0.0,0.21,960,1564.74,2
10280,Battery Park City,Manhattan,0,0.0,9618.7,0,0.0,0.0,195,2027.3,0
10282,Battery Park City,Manhattan,0,0.0,5515.44,0,0.0,0.0,40,725.24,0
10301,Silver Lake/St. George,Staten Island,10,25.24,39613.55,1,2.52,2.39,419,1057.72,10
10302,Elm Park,Staten Island,3,15.98,18773.99,0,0.0,2.65,113,601.9,3
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,7,26.69,26231.66,0,0.0,2.73,256,975.92,7
10304,New Dorp/Todt Hill,Staten Island,19,44.76,42448.71,0,0.0,4.42,430,1012.99,19
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,16,37.59,42560.99,0,0.0,5.8,276,648.48,16
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,13,24.22,53685.66,0,0.0,2.51,518,964.88,13
10307,Tottenville,Staten Island,1,6.57,15214.56,0,0.0,0.95,105,690.13,1
10308,Great Kills,Staten Island,3,10.12,29635.33,0,0.0,0.86,349,1177.65,3
10309,Charleston/Prince's Bay/Woodrow,Staten Island,4,12.12,33004.98,0,0.0,1.32,302,915.01,4
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,7,29.32,23870.96,0,0.0,3.83,183,766.62,7
10312,Annadale/Rossville,Staten Island,11,18.24,60304.33,0,0.0,1.78,617,1023.14,11
