MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,4,16.98,23563.03,0,0.0,0.73,548,2325.68,4
10002,Chinatown/Lower East Side,Manhattan,7,9.12,76755.41,0,0.0,0.46,1303,1697.6,6
10003,East Village/Gramercy/Greenwich Village,Manhattan,11,20.45,53801.62,1,1.86,0.66,1808,3360.49,12
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,65,1780.52,0
10005,Financial District,Manhattan,3,35.73,8396.11,0,0.0,1.97,152,1810.36,3
10006,Financial District,Manhattan,1,28.92,3457.77,0,0.0,1.49,67,1937.67,1
10007,TriBeCa,Manhattan,0,0.0,8249.73,0,0.0,0.0,181,2194.01,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,4,6.81,58747.99,1,1.7,0.38,1300,2212.84,5
10010,Flatiron/Gramercy/Kips Bay,Manhattan,7,21.62,32371.86,0,0.0,0.89,784,2421.86,7
10011,Chelsea,Manhattan,9,18.18,49500.52,0,0.0,0.81,1109,2240.38,9
10012,Greenwich Village/SoHo,Manhattan,4,16.68,23981.2,0,0.0,0.51,787,3281.74,4
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,3,10.33,29031.09,0,0.0,0.39,771,2655.77,3
10014,Hudson Square/Meatpacking District/West Village,Manhattan,5,16.11,31043.16,0,0.0,0.79,629,2026.21,5
10016,Kips Bay/Murray Hill/NoMad,Manhattan,12,22.85,52524.35,0,0.0,1.14,1057,2012.4,12
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.37,268,1661.79,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,2,20.98,9531.44,0,0.0,1.15,174,1825.54,2
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,9,22.15,40631.45,0,0.0,0.96,836,2057.52,8
10021,Lenox Hill/Upper East Side,Manhattan,12,27.16,44175.61,0,0.0,1.33,827,1872.07,11
10022,East Midtown,Manhattan,0,0.0,30334.8,0,0.0,0.0,547,1803.21,0
10023,Lincoln Square,Manhattan,2,3.32,60274.81,0,0.0,0.19,1075,1783.5,2
10024,Upper West Side,Manhattan,17,29.65,57337.68,0,0.0,1.42,1267,2209.72,18
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,23,24.91,92333.47,0,0.0,0.85,2593,2808.3,22
10026,Central Harlem (South),Manhattan,11,28.19,39018.03,1,2.56,1.59,693,1776.1,11
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,10,15.72,63631.04,0,0.0,0.49,1844,2897.96,9
10028,Upper East Side/Yorkville,Manhattan,2,4.07,49155.08,0,0.0,0.27,745,1515.61,2
10029,East Harlem,Manhattan,12,15.22,78841.52,0,0.0,1.23,1061,1345.74,13
10030,Central Harlem (North),Manhattan,6,20.46,29321.91,0,0.0,1.8,334,1139.08,6
10031,Hamilton Heights/West Harlem,Manhattan,15,24.77,60556.93,-1,-1.65,2.18,734,1212.08,16
10032,Washington Heights (South),Manhattan,13,21.14,61492.57,0,0.0,1.47,953,1549.78,14
10033,Washington Heights (North)/Washington Heights (South),Manhattan,10,16.89,59210.43,0,0.0,1.23,730,1232.89,9
10034,Inwood/Washington Heights (North),Manhattan,14,32.5,43073.65,0,0.0,2.56,547,1269.92,14
10035,East Harlem,Manhattan,3,8.71,34426.65,0,0.0,0.62,483,1402.98,3
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,4,15.26,26211.25,0,0.0,0.67,595,2270.02,4
10037,Central Harlem (North)/East Harlem,Manhattan,6,29.06,20649.62,0,0.0,2.39,251,1215.52,6
10038,Chinatown/Financial District,Manhattan,16,72.57,22047.96,0,0.0,2.98,537,2435.6,16
10039,Central Harlem (North)/Washington Heights (South),Manhattan,3,11.34,26457.52,0,0.0,1.07,280,1058.3,3
