MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,3,12.73,23563.03,0,0.0,-0.33,-906,-3845.01,3
10002,Chinatown/Lower East Side,Manhattan,25,32.57,76755.41,0,0.0,2.33,1115,1452.67,26
10003,East Village/Gramercy/Greenwich Village,Manhattan,3,5.58,53801.62,1,1.86,0.53,566,1052.01,3
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,-0.0,-25,-684.82,0
10005,Financial District,Manhattan,4,47.64,8396.11,0,0.0,5.71,70,833.72,4
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,-0.0,-22,-636.25,0
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,-4.44,-45,-545.47,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,9,15.32,58747.99,0,0.0,1.23,813,1383.88,10
10010,Flatiron/Gramercy/Kips Bay,Manhattan,10,30.89,32371.86,0,0.0,1.29,775,2394.05,10
10011,Chelsea,Manhattan,5,10.1,49500.52,0,0.0,0.64,626,1264.63,4
10012,Greenwich Village/SoHo,Manhattan,11,45.87,23981.2,0,0.0,2.17,507,2114.16,11
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,3,10.33,29031.09,0,0.0,1.7,176,606.25,3
10014,Hudson Square/Meatpacking District/West Village,Manhattan,4,12.89,31043.16,0,0.0,0.97,412,1327.18,4
10016,Kips Bay/Murray Hill/NoMad,Manhattan,14,26.65,52524.35,0,0.0,20.63,63,119.94,13
10017,East Midtown/Murray Hill,Manhattan,0,0.0,16127.22,0,0.0,0.0,205,1271.14,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-42,-440.65,9531.44,0,0.0,2.52,-1667,-17489.49,-42
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,5,12.31,40631.45,0,0.0,0.93,536,1319.18,5
10021,Lenox Hill/Upper East Side,Manhattan,4,9.05,44175.61,1,2.26,1.31,306,692.69,4
10022,East Midtown,Manhattan,4,13.19,30334.8,0,0.0,-13.33,-30,-98.9,4
10023,Lincoln Square,Manhattan,7,11.61,60274.81,0,0.0,2.07,338,560.76,7
