MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,10,42.44,23563.03,0,0.0,1.63,613,2601.53,10
10002,Chinatown/Lower East Side,Manhattan,12,15.63,76755.41,0,0.0,0.75,1608,2094.97,12
10003,East Village/Gramercy/Greenwich Village,Manhattan,17,31.6,53801.62,-1,-1.86,1.19,1426,2650.48,17
10004,Financial District,Manhattan,3,82.18,3650.61,0,0.0,3.8,79,2164.02,3
10005,Financial District,Manhattan,3,35.73,8396.11,0,0.0,1.63,184,2191.49,3
10006,Financial District,Manhattan,2,57.84,3457.77,0,0.0,2.56,78,2255.79,2
10007,TriBeCa,Manhattan,1,12.12,8249.73,0,0.0,0.4,251,3042.52,1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,27,45.96,58747.99,0,0.0,1.87,1393,2371.14,26
10010,Flatiron/Gramercy/Kips Bay,Manhattan,8,24.71,32371.86,0,0.0,1.12,716,2211.8,8
10011,Chelsea,Manhattan,12,24.24,49500.52,0,0.0,0.99,1207,2438.36,12
10012,Greenwich Village/SoHo,Manhattan,6,25.02,23981.2,0,0.0,1.09,552,2301.8,6
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,5,17.22,29031.09,0,0.0,0.5,1000,3444.58,5
10014,Hudson Square/Meatpacking District/West Village,Manhattan,9,28.99,31043.16,1,3.22,1.2,753,2425.66,9
10016,Kips Bay/Murray Hill/NoMad,Manhattan,11,20.94,52524.35,0,0.0,0.8,1252,2383.66,10
10017,East Midtown/Murray Hill,Manhattan,5,31.0,16127.22,0,0.0,1.6,313,1940.82,5
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-14,-146.88,9531.44,0,0.0,-6.42,218,2287.17,-14
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,13,31.99,40631.45,0,0.0,1.2,1087,2675.27,13
10021,Lenox Hill/Upper East Side,Manhattan,13,29.43,44175.61,0,0.0,1.35,891,2016.95,12
10022,East Midtown,Manhattan,10,32.97,30334.8,0,0.0,1.47,682,2248.24,10
10023,Lincoln Square,Manhattan,9,14.93,60274.81,0,0.0,0.68,1322,2193.29,9
10024,Upper West Side,Manhattan,7,12.21,57337.68,0,0.0,0.47,1495,2607.36,7
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,25,27.08,92333.47,0,0.0,0.83,2896,3136.46,24
10026,Central Harlem (South),Manhattan,14,35.88,39018.03,0,0.0,1.78,785,2011.89,14
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,27,42.43,63631.04,-1,-1.57,1.58,1648,2589.93,26
10028,Upper East Side/Yorkville,Manhattan,12,24.41,49155.08,0,0.0,1.39,865,1759.74,12
10029,East Harlem,Manhattan,22,27.9,78841.52,-1,-1.27,1.53,1311,1662.83,20
10030,Central Harlem (North),Manhattan,8,27.28,29321.91,0,0.0,1.36,589,2008.74,8
