MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,3,12.73,23563.03,1,4.24,0.82,365,1549.04,3
10002,Chinatown/Lower East Side,Manhattan,14,18.24,76755.41,0,0.0,1.98,655,853.36,13
10003,East Village/Gramercy/Greenwich Village,Manhattan,6,11.15,53801.62,0,0.0,0.89,677,1258.33,6
10004,Financial District,Manhattan,2,54.79,3650.61,0,0.0,3.51,57,1561.38,2
10005,Financial District,Manhattan,3,35.73,8396.11,0,0.0,2.27,132,1572.16,3
10006,Financial District,Manhattan,1,28.92,3457.77,0,0.0,2.94,34,983.29,1
10007,TriBeCa,Manhattan,3,36.36,8249.73,0,0.0,2.52,119,1442.47,3
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,9,15.32,58747.99,0,0.0,1.53,653,1111.53,10
10010,Flatiron/Gramercy/Kips Bay,Manhattan,6,18.53,32371.86,0,0.0,1.29,466,1439.52,6
10011,Chelsea,Manhattan,6,12.12,49500.52,-1,-2.02,0.91,657,1327.26,6
10012,Greenwich Village/SoHo,Manhattan,4,16.68,23981.2,0,0.0,1.29,309,1288.51,4
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,5,17.22,29031.09,1,3.44,1.06,473,1629.29,5
10014,Hudson Square/Meatpacking District/West Village,Manhattan,6,19.33,31043.16,0,0.0,1.24,482,1552.68,6
10016,Kips Bay/Murray Hill/NoMad,Manhattan,11,20.94,52524.35,0,0.0,1.43,699,1330.81,10
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.42,240,1488.17,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,-1,-10.49,9531.44,0,0.0,-0.63,160,1678.66,-1
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,7,17.23,40631.45,0,0.0,1.09,643,1582.52,7
10021,Lenox Hill/Upper East Side,Manhattan,15,33.96,44175.61,0,0.0,2.0,700,1584.58,14
10022,East Midtown,Manhattan,5,16.48,30334.8,0,0.0,1.04,480,1582.34,5
10023,Lincoln Square,Manhattan,12,19.91,60274.81,0,0.0,1.33,828,1373.71,11
10024,Upper West Side,Manhattan,18,31.39,57337.68,0,0.0,2.0,848,1478.96,17
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,10,10.83,92333.47,0,0.0,0.72,1393,1508.66,10
10026,Central Harlem (South),Manhattan,8,20.5,39018.03,1,2.56,1.64,428,1096.93,7
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,8,12.57,63631.04,0,0.0,1.04,769,1208.53,8
10028,Upper East Side/Yorkville,Manhattan,8,16.28,49155.08,0,0.0,1.5,602,1224.7,9
10029,East Harlem,Manhattan,6,7.61,78841.52,0,0.0,0.88,798,1012.16,7
10030,Central Harlem (North),Manhattan,1,3.41,29321.91,0,0.0,0.32,317,1081.1,1
10031,Hamilton Heights/West Harlem,Manhattan,13,21.47,60556.93,1,1.65,1.88,637,1051.9,12
10032,Washington Heights (South),Manhattan,6,9.76,61492.57,0,0.0,1.11,632,1027.77,7
10033,Washington Heights (North)/Washington Heights (South),Manhattan,16,27.02,59210.43,0,0.0,2.84,634,1070.76,18
10034,Inwood/Washington Heights (North),Manhattan,10,23.22,43073.65,0,0.0,2.38,420,975.07,10
10035,East Harlem,Manhattan,1,2.9,34426.65,0,0.0,0.23,428,1243.22,1
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,10,38.15,26211.25,0,0.0,2.19,457,1743.53,10
10037,Central Harlem (North)/East Harlem,Manhattan,0,0.0,20649.62,0,0.0,0.0,238,1152.56,0
10038,Chinatown/Financial District,Manhattan,5,22.68,22047.96,0,0.0,1.58,317,1437.77,5
10039,Central Harlem (North)/Washington Heights (South),Manhattan,5,18.9,26457.52,0,0.0,1.83,273,1031.84,5
10040,Washington Heights (North),Manhattan,9,20.09,44808.28,0,0.0,2.09,479,1069.0,10
10044,Roosevelt Island,Manhattan,1,8.55,11700.29,0,0.0,0.85,118,1008.52,1
10065,Lenox Hill/Upper East Side,Manhattan,9,30.97,29061.49,0,0.0,1.95,462,1589.73,9
10069,Lincoln Square,Manhattan,0,0.0,6338.13,0,0.0,0.0,105,1656.64,0
10075,Lenox Hill/Upper East Side,Manhattan,9,38.08,23634.14,0,0.0,2.47,364,1540.14,9
10128,Upper East Side/Yorkville,Manhattan,8,13.04,61351.93,0,0.0,1.11,810,1320.25,9
10280,Battery Park City,Manhattan,0,0.0,9618.7,0,0.0,0.0,113,1174.79,0
10282,Battery Park City,Manhattan,1,18.13,5515.44,0,0.0,2.33,43,779.63,1
10301,Silver Lake/St. George,Staten Island,9,22.72,39613.55,0,0.0,2.16,417,1052.67,9
10302,Elm Park,Staten Island,6,31.96,18773.99,0,0.0,3.55,169,900.18,6
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,5,19.06,26231.66,0,0.0,2.02,247,941.61,5
10304,New Dorp/Todt Hill,Staten Island,9,21.2,42448.71,0,0.0,2.58,388,914.04,10
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,16,37.59,42560.99,0,0.0,3.92,408,958.62,16
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,18,33.53,53685.66,0,0.0,3.19,533,992.82,17
10307,Tottenville,Staten Island,3,19.72,15214.56,0,0.0,2.42,124,815.01,3
10308,Great Kills,Staten Island,9,30.37,29635.33,0,0.0,3.88,232,782.85,9
10309,Charleston/Prince's Bay/Woodrow,Staten Island,4,12.12,33004.98,0,0.0,1.42,282,854.42,4
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,7,29.32,23870.96,0,0.0,3.35,209,875.54,7
10312,Annadale/Rossville,Staten Island,24,39.8,60304.33,0,0.0,4.61,542,898.77,25
10314,Bloomfield/Freshkills Park,Staten Island,34,37.43,90834.29,1,1.1,3.71,863,950.08,32
10451,Concourse/Melrose,Bronx,18,37.72,47718.77,0,0.0,3.36,535,1121.15,18
10452,Concourse/Highbridge,Bronx,30,38.94,77035.04,0,0.0,3.37,831,1078.73,28
10453,Morris Heights/Mount Hope/University Heights,Bronx,18,22.17,81184.04,0,0.0,2.19,822,1012.51,18
10454,Mott Haven/Port Morris,Bronx,5,13.08,38223.41,0,0.0,1.26,397,1038.63,5
10455,Mott Haven,Bronx,8,18.97,42174.38,1,2.37,1.88,425,1007.72,8
10456,Claremont/Morrisania,Bronx,17,18.19,93441.91,1,1.07,1.59,1008,1078.75,16
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,14,18.75,74685.06,0,0.0,1.67,780,1044.39,13
10458,Belmont/Fordham University/Kingsbridge,Bronx,35,41.76,83807.74,0,0.0,3.42,1054,1257.64,36
