MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,6,25.46,23563.03,0,0.0,1.37,438,1858.84,6
10002,Chinatown/Lower East Side,Manhattan,13,16.94,76755.41,0,0.0,1.66,724,943.26,12
10003,East Village/Gramercy/Greenwich Village,Manhattan,12,22.3,53801.62,0,0.0,1.5,802,1490.66,12
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,1.67,60,1643.56,1
10005,Financial District,Manhattan,4,47.64,8396.11,0,0.0,2.65,151,1798.45,4
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,0.0,48,1388.18,0
10007,TriBeCa,Manhattan,1,12.12,8249.73,0,0.0,0.75,133,1612.17,1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,9,15.32,58747.99,0,0.0,1.48,676,1150.68,10
10010,Flatiron/Gramercy/Kips Bay,Manhattan,6,18.53,32371.86,0,0.0,1.2,498,1538.37,6
10011,Chelsea,Manhattan,7,14.14,49500.52,-1,-2.02,0.8,752,1519.18,6
10012,Greenwich Village/SoHo,Manhattan,6,25.02,23981.2,0,0.0,1.7,352,1467.82,6
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,6,20.67,29031.09,1,3.44,1.06,565,1946.19,6
10014,Hudson Square/Meatpacking District/West Village,Manhattan,8,25.77,31043.16,-1,-3.22,1.5,534,1720.19,8
10016,Kips Bay/Murray Hill/NoMad,Manhattan,9,17.13,52524.35,-1,-1.9,1.3,769,1464.08,10
10017,East Midtown/Murray Hill,Manhattan,0,0.0,16127.22,0,0.0,0.0,273,1692.79,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,4,41.97,9531.44,1,10.49,2.37,169,1773.08,4
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,11,27.07,40631.45,0,0.0,1.48,674,1658.81,10
10021,Lenox Hill/Upper East Side,Manhattan,18,40.75,44175.61,0,0.0,2.21,815,1844.91,18
10022,East Midtown,Manhattan,5,16.48,30334.8,0,0.0,0.94,533,1757.06,5
10023,Lincoln Square,Manhattan,13,21.57,60274.81,0,0.0,1.68,895,1484.87,15
10024,Upper West Side,Manhattan,13,22.67,57337.68,0,0.0,1.39,933,1627.2,13
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,10,10.83,92333.47,1,1.08,0.48,1663,1801.08,8
10026,Central Harlem (South),Manhattan,7,17.94,39018.03,0,0.0,1.55,452,1158.44,7
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,12,18.86,63631.04,0,0.0,1.46,823,1293.39,12
10028,Upper East Side/Yorkville,Manhattan,6,12.21,49155.08,0,0.0,0.85,708,1440.34,6
