MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,4,16.98,23563.03,1,4.24,0.77,517,2194.12,4
10002,Chinatown/Lower East Side,Manhattan,11,14.33,76755.41,0,0.0,1.04,1061,1382.31,11
10003,East Village/Gramercy/Greenwich Village,Manhattan,10,18.59,53801.62,0,0.0,1.07,932,1732.29,10
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,53,1451.81,0
10005,Financial District,Manhattan,1,11.91,8396.11,0,0.0,0.72,138,1643.62,1
10006,Financial District,Manhattan,0,0.0,3457.77,0,0.0,0.0,54,1561.7,0
10007,TriBeCa,Manhattan,0,0.0,8249.73,0,0.0,0.0,129,1563.69,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,11,18.72,58747.99,1,1.7,1.09,1012,1722.61,11
10010,Flatiron/Gramercy/Kips Bay,Manhattan,2,6.18,32371.86,0,0.0,0.32,631,1949.22,2
10011,Chelsea,Manhattan,7,14.14,49500.52,0,0.0,0.74,951,1921.19,7
10012,Greenwich Village/SoHo,Manhattan,3,12.51,23981.2,0,0.0,0.8,376,1567.89,3
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,8,27.56,29031.09,1,3.44,1.54,521,1794.63,8
10014,Hudson Square/Meatpacking District/West Village,Manhattan,8,25.77,31043.16,0,0.0,1.16,687,2213.05,8
10016,Kips Bay/Murray Hill/NoMad,Manhattan,16,30.46,52524.35,2,3.81,1.75,914,1740.15,16
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.39,255,1581.18,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,4,41.97,9531.44,0,0.0,1.14,352,3693.04,4
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,10,24.61,40631.45,1,2.46,1.13,885,2178.12,10
10021,Lenox Hill/Upper East Side,Manhattan,5,11.32,44175.61,0,0.0,0.72,691,1564.21,5
10022,East Midtown,Manhattan,6,19.78,30334.8,2,6.59,1.04,579,1908.7,6
10023,Lincoln Square,Manhattan,7,11.61,60274.81,0,0.0,0.68,1036,1718.79,7
10024,Upper West Side,Manhattan,13,22.67,57337.68,1,1.74,1.09,1192,2078.91,13
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,31,33.57,92333.47,2,2.17,1.48,2094,2267.87,31
10026,Central Harlem (South),Manhattan,5,12.81,39018.03,1,2.56,1.08,464,1189.19,5
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,15,23.57,63631.04,2,3.14,1.61,929,1459.98,15
10028,Upper East Side/Yorkville,Manhattan,1,2.03,49155.08,0,0.0,0.13,745,1515.61,1
10029,East Harlem,Manhattan,21,26.64,78841.52,4,5.07,2.01,1045,1325.44,21
10030,Central Harlem (North),Manhattan,5,17.05,29321.91,0,0.0,1.46,342,1166.36,5
10031,Hamilton Heights/West Harlem,Manhattan,22,36.33,60556.93,3,4.95,2.18,1011,1669.5,22
10032,Washington Heights (South),Manhattan,27,43.91,61492.57,0,0.0,2.79,967,1572.55,27
10033,Washington Heights (North)/Washington Heights (South),Manhattan,14,23.64,59210.43,1,1.69,1.76,795,1342.67,14
10034,Inwood/Washington Heights (North),Manhattan,10,23.22,43073.65,1,2.32,2.06,485,1125.98,10
10035,East Harlem,Manhattan,12,34.86,34426.65,3,8.71,2.44,491,1426.22,12
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,11,41.97,26211.25,0,0.0,2.1,524,1999.14,11
10037,Central Harlem (North)/East Harlem,Manhattan,6,29.06,20649.62,1,4.84,2.55,235,1138.04,6
10038,Chinatown/Financial District,Manhattan,4,18.14,22047.96,0,0.0,1.37,291,1319.85,4
10039,Central Harlem (North)/Washington Heights (South),Manhattan,8,30.24,26457.52,0,0.0,2.97,269,1016.72,8
10040,Washington Heights (North),Manhattan,11,24.55,44808.28,2,4.46,2.21,497,1109.17,11
10044,Roosevelt Island,Manhattan,2,17.09,11700.29,0,0.0,1.27,158,1350.39,2
10065,Lenox Hill/Upper East Side,Manhattan,3,10.32,29061.49,0,0.0,0.58,513,1765.22,3
10069,Lincoln Square,Manhattan,4,63.11,6338.13,0,0.0,4.12,97,1530.42,4
10075,Lenox Hill/Upper East Side,Manhattan,6,25.39,23634.14,1,4.23,1.47,407,1722.09,6
10128,Upper East Side/Yorkville,Manhattan,7,11.41,61351.93,1,1.63,0.7,1006,1639.72,7
10280,Battery Park City,Manhattan,2,20.79,9618.7,0,0.0,2.11,95,987.66,2
10282,Battery Park City,Manhattan,2,36.26,5515.44,1,18.13,3.45,58,1051.59,2
10301,Silver Lake/St. George,Staten Island,15,37.87,39613.55,0,0.0,3.42,439,1108.21,15
10302,Elm Park,Staten Island,2,10.65,18773.99,0,0.0,0.95,210,1118.57,2
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,13,49.56,26231.66,1,3.81,2.82,461,1757.42,13
10304,New Dorp/Todt Hill,Staten Island,6,14.13,42448.71,4,9.42,1.16,518,1220.3,6
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,16,37.59,42560.99,1,2.35,3.37,475,1116.05,16
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,6,11.18,53685.66,1,1.86,1.03,581,1082.23,6
10307,Tottenville,Staten Island,1,6.57,15214.56,0,0.0,0.81,124,815.01,1
10308,Great Kills,Staten Island,2,6.75,29635.33,0,0.0,0.77,259,873.96,2
10309,Charleston/Prince's Bay/Woodrow,Staten Island,1,3.03,33004.98,0,0.0,0.33,306,927.13,1
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,5,20.95,23870.96,0,0.0,1.66,301,1260.95,5
10312,Annadale/Rossville,Staten Island,-1,-1.66,60304.33,0,0.0,-0.18,544,902.09,-1
10314,Bloomfield/Freshkills Park,Staten Island,25,27.52,90834.29,2,2.2,2.84,881,969.9,25
10451,Concourse/Melrose,Bronx,10,20.96,47718.77,-2,-4.19,1.53,653,1368.43,10
10452,Concourse/Highbridge,Bronx,33,42.84,77035.04,2,2.6,3.4,972,1261.76,33
10453,Morris Heights/Mount Hope/University Heights,Bronx,30,36.95,81184.04,3,3.7,3.41,881,1085.19,30
10454,Mott Haven/Port Morris,Bronx,5,13.08,38223.41,1,2.62,1.09,459,1200.83,5
10455,Mott Haven,Bronx,17,40.31,42174.38,0,0.0,3.66,465,1102.57,17
10456,Claremont/Morrisania,Bronx,31,33.18,93441.91,4,4.28,3.46,925,989.92,32
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,28,37.49,74685.06,3,4.02,3.19,877,1174.26,28
10458,Belmont/Fordham University/Kingsbridge,Bronx,20,23.86,83807.74,1,1.19,2.33,857,1022.58,20
10459,Charlotte Gardens/Hunts Point,Bronx,13,26.88,48354.56,0,0.0,2.21,589,1218.09,13
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,25,41.62,60073.25,1,1.66,3.6,694,1155.26,25
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,13,26.27,49479.56,1,2.02,2.31,563,1137.84,13
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,16,20.69,77332.41,1,1.29,1.73,927,1198.72,16
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,17,23.85,71287.33,4,5.61,1.51,1123,1575.31,17
10464,City Island,Bronx,1,22.97,4353.16,0,0.0,1.75,57,1309.39,1
10465,Country Club/Throgs Neck,Bronx,8,18.59,43030.43,1,2.32,1.85,432,1003.94,8
10466,Edenwald/Wakefield,Bronx,23,31.87,72166.65,2,2.77,2.89,795,1101.62,23
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,40,39.69,100784.05,2,1.98,3.01,1329,1318.66,40
10468,Fordham/Kingsbridge/University Heights,Bronx,34,44.34,76681.12,5,6.52,2.81,1209,1576.66,34
