MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,2,8.49,23563.03,0,0.0,0.47,424,1799.43,2
10002,Chinatown/Lower East Side,Manhattan,11,14.33,76755.41,0,0.0,1.16,1038,1352.35,12
10003,East Village/Gramercy/Greenwich Village,Manhattan,7,13.01,53801.62,0,0.0,0.72,966,1795.48,7
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,56,1533.99,0
10005,Financial District,Manhattan,2,23.82,8396.11,0,0.0,1.28,156,1858.0,2
10006,Financial District,Manhattan,3,86.76,3457.77,0,0.0,10.0,30,867.61,3
10007,TriBeCa,Manhattan,1,12.12,8249.73,0,0.0,0.6,167,2024.31,1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,6,10.21,58747.99,0,0.0,0.58,1029,1751.55,6
10010,Flatiron/Gramercy/Kips Bay,Manhattan,10,30.89,32371.86,0,0.0,2.06,485,1498.21,10
10011,Chelsea,Manhattan,8,16.16,49500.52,0,0.0,0.94,853,1723.21,8
10012,Greenwich Village/SoHo,Manhattan,4,16.68,23981.2,0,0.0,0.75,531,2214.23,4
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,2,6.89,29031.09,0,0.0,0.34,583,2008.19,2
10014,Hudson Square/Meatpacking District/West Village,Manhattan,6,19.33,31043.16,0,0.0,1.12,535,1723.41,6
10016,Kips Bay/Murray Hill/NoMad,Manhattan,12,22.85,52524.35,0,0.0,1.29,852,1622.1,11
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.66,152,942.51,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,2,20.98,9531.44,0,0.0,1.36,147,1542.26,2
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,5,12.31,40631.45,0,0.0,0.67,745,1833.56,5
10021,Lenox Hill/Upper East Side,Manhattan,8,18.11,44175.61,0,0.0,1.19,755,1709.09,9
10022,East Midtown,Manhattan,4,13.19,30334.8,0,0.0,0.82,490,1615.31,4
10023,Lincoln Square,Manhattan,5,8.3,60274.81,-1,-1.66,0.37,1073,1780.18,4
10024,Upper West Side,Manhattan,5,8.72,57337.68,0,0.0,0.49,1237,2157.39,6
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,17,18.41,92333.47,0,0.0,0.83,2296,2486.64,19
10026,Central Harlem (South),Manhattan,9,23.07,39018.03,1,2.56,1.39,647,1658.21,9
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,9,14.14,63631.04,1,1.57,0.53,1498,2354.2,8
10028,Upper East Side/Yorkville,Manhattan,7,14.24,49155.08,0,0.0,0.93,751,1527.82,7
10029,East Harlem,Manhattan,19,24.1,78841.52,0,0.0,1.71,1055,1338.13,18
10030,Central Harlem (North),Manhattan,5,17.05,29321.91,0,0.0,1.48,337,1149.31,5
10031,Hamilton Heights/West Harlem,Manhattan,19,31.38,60556.93,-1,-1.65,2.46,733,1210.43,18
10032,Washington Heights (South),Manhattan,18,29.27,61492.57,0,0.0,1.79,1006,1635.97,18
10033,Washington Heights (North)/Washington Heights (South),Manhattan,14,23.64,59210.43,0,0.0,1.8,779,1315.65,14
10034,Inwood/Washington Heights (North),Manhattan,8,18.57,43073.65,0,0.0,1.57,510,1184.02,8
10035,East Harlem,Manhattan,4,11.62,34426.65,0,0.0,0.86,463,1344.89,4
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,6,22.89,26211.25,0,0.0,1.3,460,1754.97,6
10037,Central Harlem (North)/East Harlem,Manhattan,4,19.37,20649.62,1,4.84,1.75,228,1104.14,4
10038,Chinatown/Financial District,Manhattan,13,58.96,22047.96,0,0.0,3.62,359,1628.27,13
10039,Central Harlem (North)/Washington Heights (South),Manhattan,4,15.12,26457.52,0,0.0,1.39,288,1088.54,4
10040,Washington Heights (North),Manhattan,18,40.17,44808.28,0,0.0,2.83,635,1417.15,18
10044,Roosevelt Island,Manhattan,0,0.0,11700.29,0,0.0,0.0,195,1666.63,0
