MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,4,16.98,23563.03,0,0.0,0.82,490,2079.53,4
10002,Chinatown/Lower East Side,Manhattan,8,10.42,76755.41,0,0.0,0.58,1210,1576.44,7
10003,East Village/Gramercy/Greenwich Village,Manhattan,10,18.59,53801.62,0,0.0,0.71,1402,2605.87,10
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,56,1533.99,0
10005,Financial District,Manhattan,3,35.73,8396.11,0,0.0,2.01,149,1774.63,3
10006,Financial District,Manhattan,3,86.76,3457.77,0,0.0,4.84,62,1793.06,3
10007,TriBeCa,Manhattan,0,0.0,8249.73,0,0.0,0.0,183,2218.25,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,6,10.21,58747.99,0,0.0,0.61,1151,1959.22,7
10010,Flatiron/Gramercy/Kips Bay,Manhattan,7,21.62,32371.86,0,0.0,1.08,648,2001.74,7
10011,Chelsea,Manhattan,10,20.2,49500.52,0,0.0,1.1,1000,2020.18,11
10012,Greenwich Village/SoHo,Manhattan,6,25.02,23981.2,0,0.0,0.88,685,2856.4,6
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,3,10.33,29031.09,0,0.0,0.43,705,2428.43,3
10014,Hudson Square/Meatpacking District/West Village,Manhattan,6,19.33,31043.16,0,0.0,1.0,599,1929.57,6
10016,Kips Bay/Murray Hill/NoMad,Manhattan,14,26.65,52524.35,0,0.0,1.45,964,1835.34,14
10017,East Midtown/Murray Hill,Manhattan,0,0.0,16127.22,0,0.0,0.0,240,1488.17,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,2,20.98,9531.44,0,0.0,1.25,160,1678.66,2
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,7,17.23,40631.45,0,0.0,0.88,800,1968.92,7
10021,Lenox Hill/Upper East Side,Manhattan,8,18.11,44175.61,0,0.0,1.02,786,1779.26,8
10022,East Midtown,Manhattan,1,3.3,30334.8,0,0.0,0.2,492,1621.9,1
10023,Lincoln Square,Manhattan,3,4.98,60274.81,0,0.0,0.28,1058,1755.29,3
10024,Upper West Side,Manhattan,13,22.67,57337.68,0,0.0,1.04,1249,2178.32,13
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,21,22.74,92333.47,0,0.0,0.85,2470,2675.09,21
10026,Central Harlem (South),Manhattan,11,28.19,39018.03,1,2.56,1.59,691,1770.98,11
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,9,14.14,63631.04,0,0.0,0.49,1629,2560.07,8
10028,Upper East Side/Yorkville,Manhattan,1,2.03,49155.08,0,0.0,0.0,716,1456.61,0
10029,East Harlem,Manhattan,16,20.29,78841.52,0,0.0,1.63,1046,1326.71,17
10030,Central Harlem (North),Manhattan,6,20.46,29321.91,0,0.0,1.81,331,1128.85,6
