MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,8,33.95,23563.03,1,4.24,1.69,472,2003.14,8
10002,Chinatown/Lower East Side,Manhattan,19,24.75,76755.41,7,9.12,1.87,1018,1326.29,19
10003,East Village/Gramercy/Greenwich Village,Manhattan,9,16.73,53801.62,1,1.86,1.21,743,1381.0,9
10004,Financial District,Manhattan,0,0.0,3650.61,0,0.0,0.0,42,1150.49,0
10005,Financial District,Manhattan,2,23.82,8396.11,0,0.0,1.72,116,1381.59,2
10006,Financial District,Manhattan,2,57.84,3457.77,0,0.0,3.7,54,1561.7,2
10007,TriBeCa,Manhattan,1,12.12,8249.73,0,0.0,0.93,108,1309.13,1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,13,22.13,58747.99,1,1.7,1.65,787,1339.62,13
10010,Flatiron/Gramercy/Kips Bay,Manhattan,4,12.36,32371.86,-1,-3.09,0.89,447,1380.83,4
10011,Chelsea,Manhattan,5,10.1,49500.52,3,6.06,0.66,761,1537.36,5
10012,Greenwich Village/SoHo,Manhattan,9,37.53,23981.2,0,0.0,2.62,344,1434.46,9
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,6,20.67,29031.09,0,0.0,1.15,524,1804.96,6
10014,Hudson Square/Meatpacking District/West Village,Manhattan,7,22.55,31043.16,2,6.44,1.22,575,1852.26,7
10016,Kips Bay/Murray Hill/NoMad,Manhattan,8,15.23,52524.35,0,0.0,0.96,836,1591.64,8
10017,East Midtown/Murray Hill,Manhattan,2,12.4,16127.22,1,6.2,0.78,257,1593.58,2
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,10,104.92,9531.44,1,10.49,3.32,301,3157.97,10
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,4,9.84,40631.45,-2,-4.92,0.64,626,1540.68,4
10021,Lenox Hill/Upper East Side,Manhattan,7,15.85,44175.61,2,4.53,0.95,737,1668.34,7
10022,East Midtown,Manhattan,9,29.67,30334.8,1,3.3,1.69,532,1753.76,9
10023,Lincoln Square,Manhattan,9,14.93,60274.81,1,1.66,1.03,874,1450.03,9
10024,Upper West Side,Manhattan,15,26.16,57337.68,4,6.98,1.64,913,1592.32,15
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,24,25.99,92333.47,3,3.25,1.31,1835,1987.36,24
10026,Central Harlem (South),Manhattan,17,43.57,39018.03,6,15.38,2.92,583,1494.18,17
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,22,34.57,63631.04,4,6.29,1.97,1118,1757.0,22
10028,Upper East Side/Yorkville,Manhattan,14,28.48,49155.08,1,2.03,1.99,702,1428.13,14
10029,East Harlem,Manhattan,17,21.56,78841.52,6,7.61,1.58,1010,1281.05,16
10030,Central Harlem (North),Manhattan,6,20.46,29321.91,1,3.41,1.66,362,1234.57,6
10031,Hamilton Heights/West Harlem,Manhattan,27,44.59,60556.93,7,11.56,3.14,861,1421.8,27
10032,Washington Heights (South),Manhattan,27,43.91,61492.57,5,8.13,3.28,824,1340.0,27
10033,Washington Heights (North)/Washington Heights (South),Manhattan,17,28.71,59210.43,1,1.69,2.43,701,1183.91,17
10034,Inwood/Washington Heights (North),Manhattan,20,46.43,43073.65,-1,-2.32,3.33,600,1392.96,20
10035,East Harlem,Manhattan,16,46.48,34426.65,3,8.71,3.4,471,1368.13,16
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,3,11.45,26211.25,2,7.63,0.71,423,1613.81,3
10037,Central Harlem (North)/East Harlem,Manhattan,-9,-43.58,20649.62,-8,-38.74,-3.25,277,1341.43,-9
10038,Chinatown/Financial District,Manhattan,-3,-13.61,22047.96,-2,-9.07,-1.18,254,1152.03,-3
10039,Central Harlem (North)/Washington Heights (South),Manhattan,8,30.24,26457.52,2,7.56,2.99,268,1012.94,8
10040,Washington Heights (North),Manhattan,13,29.01,44808.28,3,6.7,1.79,728,1624.7,13
10044,Roosevelt Island,Manhattan,2,17.09,11700.29,1,8.55,1.25,160,1367.49,2
10065,Lenox Hill/Upper East Side,Manhattan,1,3.44,29061.49,1,3.44,0.18,541,1861.57,1
10069,Lincoln Square,Manhattan,1,15.78,6338.13,0,0.0,1.03,97,1530.42,1
10075,Lenox Hill/Upper East Side,Manhattan,-13,-55.01,23634.14,-4,-16.92,-3.46,376,1590.92,-13
10128,Upper East Side/Yorkville,Manhattan,13,21.19,61351.93,4,6.52,1.34,969,1579.41,13
10280,Battery Park City,Manhattan,5,51.98,9618.7,0,0.0,5.95,84,873.3,5
10282,Battery Park City,Manhattan,1,18.13,5515.44,0,0.0,1.67,60,1087.86,1
