MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,1,4.24,23563.03,0,0.0,0.23,438,1858.84,1
10002,Chinatown/Lower East Side,Manhattan,19,24.75,76755.41,0,0.0,1.64,1099,1431.82,18
10003,East Village/Gramercy/Greenwich Village,Manhattan,21,39.03,53801.62,0,0.0,2.83,778,1446.05,22
10004,Financial District,Manhattan,4,109.57,3650.61,0,0.0,4.49,89,2437.95,4
10005,Financial District,Manhattan,2,23.82,8396.11,0,0.0,1.45,138,1643.62,2
10006,Financial District,Manhattan,1,28.92,3457.77,0,0.0,1.89,53,1532.78,1
10007,TriBeCa,Manhattan,0,0.0,8249.73,0,0.0,0.0,152,1842.48,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,12,20.43,58747.99,0,0.0,1.61,807,1373.66,13
10010,Flatiron/Gramercy/Kips Bay,Manhattan,9,27.8,32371.86,0,0.0,1.43,631,1949.22,9
10011,Chelsea,Manhattan,7,14.14,49500.52,0,0.0,0.56,886,1789.88,5
10012,Greenwich Village/SoHo,Manhattan,11,45.87,23981.2,0,0.0,3.01,366,1526.2,11
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,6,20.67,29031.09,0,0.0,1.17,511,1760.18,6
10014,Hudson Square/Meatpacking District/West Village,Manhattan,8,25.77,31043.16,0,0.0,1.48,542,1745.96,8
10016,Kips Bay/Murray Hill/NoMad,Manhattan,19,36.17,52524.35,0,0.0,2.05,927,1764.9,19
10017,East Midtown/Murray Hill,Manhattan,5,31.0,16127.22,0,0.0,1.93,259,1605.98,5
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,4,41.97,9531.44,0,0.0,2.76,145,1521.28,4
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,11,27.07,40631.45,0,0.0,1.91,681,1676.04,13
10021,Lenox Hill/Upper East Side,Manhattan,13,29.43,44175.61,0,0.0,1.86,699,1582.32,13
10022,East Midtown,Manhattan,9,29.67,30334.8,1,3.3,1.61,558,1839.47,9
10023,Lincoln Square,Manhattan,14,23.23,60274.81,0,0.0,1.73,810,1343.84,14
10024,Upper West Side,Manhattan,12,20.93,57337.68,0,0.0,1.09,1099,1916.72,12
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,31,33.57,92333.47,1,1.08,2.3,1478,1600.72,34
10026,Central Harlem (South),Manhattan,11,28.19,39018.03,0,0.0,2.23,493,1263.52,11
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,10,15.72,63631.04,0,0.0,1.17,766,1203.81,9
10028,Upper East Side/Yorkville,Manhattan,15,30.52,49155.08,0,0.0,2.01,748,1521.71,15
10029,East Harlem,Manhattan,18,22.83,78841.52,0,0.0,2.28,835,1059.09,19
10030,Central Harlem (North),Manhattan,10,34.1,29321.91,0,0.0,2.94,340,1159.54,10
10031,Hamilton Heights/West Harlem,Manhattan,23,37.98,60556.93,1,1.65,3.87,620,1023.83,24
10032,Washington Heights (South),Manhattan,33,53.67,61492.57,-1,-1.63,4.85,681,1107.45,33
10033,Washington Heights (North)/Washington Heights (South),Manhattan,24,40.53,59210.43,0,0.0,3.52,682,1151.82,24
10034,Inwood/Washington Heights (North),Manhattan,3,6.96,43073.65,0,0.0,0.79,378,877.57,3
10035,East Harlem,Manhattan,14,40.67,34426.65,0,0.0,3.5,400,1161.89,14
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,7,26.71,26211.25,0,0.0,1.72,406,1548.95,7
10037,Central Harlem (North)/East Harlem,Manhattan,6,29.06,20649.62,0,0.0,2.91,206,997.6,6
10038,Chinatown/Financial District,Manhattan,10,45.36,22047.96,0,0.0,2.85,351,1591.98,10
10039,Central Harlem (North)/Washington Heights (South),Manhattan,8,30.24,26457.52,0,0.0,3.2,250,944.91,8
10040,Washington Heights (North),Manhattan,23,51.33,44808.28,0,0.0,4.76,483,1077.93,23
10044,Roosevelt Island,Manhattan,1,8.55,11700.29,0,0.0,0.76,132,1128.18,1
10065,Lenox Hill/Upper East Side,Manhattan,5,17.2,29061.49,0,0.0,1.01,495,1703.29,5
10069,Lincoln Square,Manhattan,3,47.33,6338.13,0,0.0,2.26,133,2098.41,3
