MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,8,33.95,23563.03,1,4.24,1.47,544,2308.7,8
10002,Chinatown/Lower East Side,Manhattan,40,52.11,76755.41,4,5.21,3.42,1168,1521.72,40
10003,East Village/Gramercy/Greenwich Village,Manhattan,15,27.88,53801.62,1,1.86,1.7,884,1643.07,15
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,1.92,52,1424.42,1
10005,Financial District,Manhattan,4,47.64,8396.11,0,0.0,2.88,139,1655.53,4
10006,Financial District,Manhattan,1,28.92,3457.77,0,0.0,1.39,72,2082.27,1
10007,TriBeCa,Manhattan,1,12.12,8249.73,0,0.0,0.67,149,1806.12,1
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,16,27.23,58747.99,1,1.7,1.85,864,1470.69,16
10010,Flatiron/Gramercy/Kips Bay,Manhattan,6,18.53,32371.86,-1,-3.09,1.24,483,1492.04,6
10011,Chelsea,Manhattan,6,12.12,49500.52,4,8.08,0.64,942,1903.01,6
10012,Greenwich Village/SoHo,Manhattan,10,41.7,23981.2,0,0.0,2.46,406,1692.99,10
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,9,31.0,29031.09,0,0.0,1.42,632,2176.98,9
10014,Hudson Square/Meatpacking District/West Village,Manhattan,12,38.66,31043.16,3,9.66,1.77,679,2187.28,12
10016,Kips Bay/Murray Hill/NoMad,Manhattan,7,13.33,52524.35,0,0.0,0.79,882,1679.22,7
10017,East Midtown/Murray Hill,Manhattan,3,18.6,16127.22,2,12.4,0.93,321,1990.42,3
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,7,73.44,9531.44,2,20.98,2.33,300,3147.48,7
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,8,19.69,40631.45,-3,-7.38,0.91,877,2158.43,8
10021,Lenox Hill/Upper East Side,Manhattan,2,4.53,44175.61,0,0.0,0.25,816,1847.17,2
10022,East Midtown,Manhattan,10,32.97,30334.8,1,3.3,1.68,596,1964.74,10
10023,Lincoln Square,Manhattan,7,11.61,60274.81,1,1.66,0.72,966,1602.66,7
10024,Upper West Side,Manhattan,18,31.39,57337.68,4,6.98,1.67,1079,1881.83,18
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,19,20.58,92333.47,-1,-1.08,1.1,1915,2074.0,21
10026,Central Harlem (South),Manhattan,25,64.07,39018.03,6,15.38,4.53,552,1414.73,25
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,19,29.86,63631.04,5,7.86,1.72,1103,1733.43,19
10028,Upper East Side/Yorkville,Manhattan,9,18.31,49155.08,1,2.03,1.1,816,1660.05,9
10029,East Harlem,Manhattan,25,31.71,78841.52,5,6.34,2.29,1094,1387.59,25
10030,Central Harlem (North),Manhattan,7,23.87,29321.91,1,3.41,1.88,373,1272.09,7
10031,Hamilton Heights/West Harlem,Manhattan,31,51.19,60556.93,7,11.56,3.41,910,1502.72,31
10032,Washington Heights (South),Manhattan,29,47.16,61492.57,4,6.5,3.22,902,1466.84,29
10033,Washington Heights (North)/Washington Heights (South),Manhattan,22,37.16,59210.43,2,3.38,3.03,727,1227.82,22
10034,Inwood/Washington Heights (North),Manhattan,14,32.5,43073.65,-1,-2.32,2.06,679,1576.37,14
10035,East Harlem,Manhattan,25,72.62,34426.65,1,2.9,5.04,496,1440.74,25
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,6,22.89,26211.25,1,3.82,1.17,512,1953.36,6
10037,Central Harlem (North)/East Harlem,Manhattan,-11,-53.27,20649.62,-8,-38.74,-4.28,257,1244.57,-11
10038,Chinatown/Financial District,Manhattan,-2,-9.07,22047.96,-2,-9.07,-0.74,269,1220.07,-2
10039,Central Harlem (North)/Washington Heights (South),Manhattan,8,30.24,26457.52,2,7.56,2.94,272,1028.06,8
10040,Washington Heights (North),Manhattan,19,42.4,44808.28,7,15.62,2.48,766,1709.51,19
10044,Roosevelt Island,Manhattan,1,8.55,11700.29,0,0.0,0.37,267,2281.99,1
10065,Lenox Hill/Upper East Side,Manhattan,5,17.2,29061.49,1,3.44,0.78,642,2209.11,5
10069,Lincoln Square,Manhattan,2,31.56,6338.13,0,0.0,1.72,116,1830.19,2
10075,Lenox Hill/Upper East Side,Manhattan,-9,-38.08,23634.14,-4,-16.92,-1.99,453,1916.72,-9
10128,Upper East Side/Yorkville,Manhattan,12,19.56,61351.93,4,6.52,1.1,1088,1773.38,12
10280,Battery Park City,Manhattan,4,41.59,9618.7,0,0.0,5.06,79,821.32,4
10282,Battery Park City,Manhattan,2,36.26,5515.44,0,0.0,3.03,66,1196.64,2
10301,Silver Lake/St. George,Staten Island,18,45.44,39613.55,4,10.1,3.7,486,1226.85,18
10302,Elm Park,Staten Island,7,37.29,18773.99,0,0.0,4.12,170,905.51,7
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,6,22.87,26231.66,2,7.62,1.99,301,1147.47,6
10304,New Dorp/Todt Hill,Staten Island,11,25.91,42448.71,4,9.42,2.0,551,1298.04,11
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,9,21.15,42560.99,2,4.7,1.91,472,1109.0,9
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,15,27.94,53685.66,1,1.86,2.46,610,1136.24,15
10307,Tottenville,Staten Island,8,52.58,15214.56,1,6.57,5.26,152,999.04,8
