MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,TEST_RATE,POSITIVE_COUNT
10001,Chelsea/NoMad/West Chelsea,Manhattan,9,38.2,23563.03,0,0.0,1.87,482,2045.58,9
10002,Chinatown/Lower East Side,Manhattan,13,16.94,76755.41,3,3.91,1.87,695,905.47,13
10003,East Village/Gramercy/Greenwich Village,Manhattan,2,3.72,53801.62,1,1.86,0.29,688,1278.77,2
10004,Financial District,Manhattan,1,27.39,3650.61,0,0.0,2.63,38,1040.92,1
10005,Financial District,Manhattan,1,11.91,8396.11,0,0.0,1.45,69,821.81,1
10006,Financial District,Manhattan,2,57.84,3457.77,0,0.0,5.13,39,1127.89,2
10007,TriBeCa,Manhattan,2,24.24,8249.73,0,0.0,2.06,97,1175.8,2
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,9,15.32,58747.99,1,1.7,1.16,778,1324.3,9
10010,Flatiron/Gramercy/Kips Bay,Manhattan,3,9.27,32371.86,0,0.0,0.75,401,1238.73,3
10011,Chelsea,Manhattan,3,6.06,49500.52,0,0.0,0.42,719,1452.51,3
10012,Greenwich Village/SoHo,Manhattan,1,4.17,23981.2,0,0.0,0.34,294,1225.96,1
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,1,3.44,29031.09,0,0.0,0.19,527,1815.3,1
10014,Hudson Square/Meatpacking District/West Village,Manhattan,6,19.33,31043.16,0,0.0,1.2,498,1604.22,6
10016,Kips Bay/Murray Hill/NoMad,Manhattan,22,41.89,52524.35,0,0.0,2.81,784,1492.64,22
10017,East Midtown/Murray Hill,Manhattan,1,6.2,16127.22,0,0.0,0.53,189,1171.93,1
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,6,62.95,9531.44,0,0.0,2.55,235,2465.52,6
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,11,27.07,40631.45,0,0.0,1.61,683,1680.96,11
10021,Lenox Hill/Upper East Side,Manhattan,7,15.85,44175.61,2,4.53,1.21,577,1306.15,7
